 Bit Depth        ROP   ROP m/hr        WOB        RPM     TORQUE        SPP    FLWpmps T GAS main   C1  main   C2  main   C3  main   iC4 main   nC4 main   iC5 main   nC5 main        CO2   H2S Atmo   H2S Unit 
        ft       mn/f      ft/hr       klbs        rpm      lb*ft        psi        gpm   Units_20        ppm        ppm        ppm        ppm        ppm        ppm        ppm          %        ppm        ppm 
    4853.0       0.48     123.99       11.0        128       9613       1513        598        7.6        958         37         15          0          0         12          0          0          0          0 
    4854.0       0.47     127.96       11.3        128       9282       1590        617        7.5        825         26         12          0          0         12          0          0          0          0 
    4855.0       0.49     121.79       11.3        128       9124       1491        594       11.0       1142         42         18          0          0         17         13          0          0          0 
    4856.0       0.52     115.50       11.6        128       9241       1619        626       10.5       1142         42         18          0          0         17          0          0          0          0 
    4857.0       0.53     113.94       11.7        127       9550       1633        626        7.9       1142         42         18          0          0         17          0          0          0          0 
    4858.0       0.52     116.30       11.6        128       9108       1725        644       10.3        879         36         12          0          0         14          0          0          0          0 
    4859.0       0.46     130.27       11.2        128       9644       1723        644       11.0       1349         50         18          0          0         14         11          0          0          0 
    4860.0       0.50     120.11       11.2        128       9469       1725        644       11.2       1356         52         20          0          0         14         14          0          0          0 
    4861.0       0.48     126.00       11.1        128       9527       1724        644       11.4       1356         52         20          0          0         14         14          0          0          0 
    4862.0       0.53     112.18       11.3        128       8718       1730        644       11.3       1326         53         19          0         11          0          0          0          0          0 
    4863.0       0.56     110.25       10.8        128       8099       1737        645       10.7       1326         53         19          0         13         20         15          0          0          0 
    4864.0       0.52     115.78       10.4        129       9611       1771        647        9.1        864         34         14          0          0         13          0          0          0          0 
    4865.0       0.47     127.52       10.5        129       9468       1774        647        8.8        864         34         14          0          0         17         12          0          0          0 
    4866.0       0.50     119.01       10.8        129       9142       1778        647        8.8        833         34         13          0          0         17         13          0          0          0 
    4867.0       0.42     142.81       10.5        129       8551       1780        647        8.7        835         34         13          0         11         16         13          0          0          0 
    4868.0       0.45     132.43       10.9        129       9547       1779        647        9.0        835         30         13          0         11         16         10          0          0          0 
    4869.0       0.51     118.21       11.2        129       9046       1778        647       10.0        916         33         15          0         11         18         11          0          0          0 
    4870.0       0.46     129.93       11.4        129       8746       1780        647       10.5        916         33         15          0          0         18         11          0          0          0 
    4871.0       0.46     130.06       11.8        129       9725       1787        647       10.6       1104         38         16          0          0          0          0          0          0          0 
    4872.0       0.49     122.04       12.0        129       9530       1787        647       10.7       1119         38         17          0          0          0         12          0          0          0 
    4873.0       0.50     119.06       12.1        129       9715       1788        647       10.7       1119         38         17          0          0          0         13          0          0          0 
    4874.0       0.44     135.08       12.3        129       9748       1628        613       10.9       1113         38         17          0          0          0         13          0          0          0 
    4875.0       0.51     117.28       12.3        129       9873       1523        595       11.0       1171         41         18          0          0         10         13          0          0          0 
    4876.0       0.49     122.57       12.5        129      10355       1620        611       11.0       1171         41         18          0          0         10          0          0          0          0 
    4877.0       0.51     118.00       12.1        129       9901       1520        596       10.9       1171         41         18          0         11         17          0          0          0          0 
    4878.0       0.43     140.08       12.1        128      10451       1559        599       11.1       1185         42         17          0         11         20         14          0          0          0 
    4879.0       0.48     125.94       12.3        128      10417       1602        611       11.2       1185         42         17          0         11         20         14          0          0          0 
    4880.0       0.48     124.98       11.9        129       9175       1551        600       11.2       1191         42         17          0         11         20         14          0          0          0 
    4881.0       0.51     116.72       12.2        129      10850       1668        624       11.1       1191         41         16          0         10         14         14          0          0          0 
    4882.0       0.49     121.32       11.9        129       9666       1687        626       11.1       1188         41         16          0         10          0         12          0          0          0 
    4883.0       0.52     116.26       11.9        129      11063       1800        649       11.4       1218         41         16          0         14         20         13          0          0          0 
    4884.0       0.48     125.89       12.1        129      10251       1825        655       11.8       1218         41         16          0         14         20         13          0          0          0 
    4885.0       0.53     113.02       12.3        129       9927       1826        655       12.1       1306         43         17          0          0         13         10          0          0          0 
    4886.0       0.52     115.56       12.3        128      10443       1825        654       12.2       1350         46         16          0         13         21         17          0          0          0 
    4887.0       0.50     119.47       12.0        129       9819       1823        655       12.5       1362         46         18          0         13         21         17          0          0          0 
    4888.0       0.57     105.84       12.5        129      10168       1825        655       12.4       1362         48         18          0         15         17         15          0          0          0 
    4889.0       0.61      98.65       12.6        129      10019       1830        654       11.0       1333         48         16          0         15         17         13          0          0          0 
    4890.0       0.51     118.06       12.6        129      10721       1815        652       10.4       1054         39         13          0         12         11          0          0          0          0 
    4891.0       0.52     115.68       12.0        129      10799       1833        654        9.9       1011         36         14          0         11         15          0          0          0          0 
    4892.0       0.50     119.42       11.8        129       9899       1827        654       10.7       1087         40         14          0          0         16          0          0          0          0 
    4893.0       0.50     119.54       11.9        129       9501       1830        654       10.8       1157         42         15          0          0         16         11          0          0          0 
    4894.0       0.52     114.46       12.1        129       9108       1828        654       10.9       1157         42         15          0          0         14         11          0          0          0 
    4895.0       0.44     135.44       11.4        129      11265       1558        599       11.9       1177         43         16          0         12         16         11          0          0          0 
    4896.0       0.52     116.32       11.5        129       9569       1686        624       13.3       1478         58         20          0         12         16         11          0          0          0 
    4897.0       0.50     119.81       11.3        129       9618       1565        603       13.7       1478         58         20          0          0          0          0          0          0          0 
    4898.0       0.60      99.52       11.7        129       9743       1619        612       13.8       1592         64         24          0          0          0         14          0          0          0 
    4899.0       0.50     119.48       11.9        129      10079       1696        628       13.6       1592         64         24          0         11         10         14          0          0          0 
    4900.0       0.61      98.51       12.0        129       9671       1579        603       13.7       1548         63         23          0         11         11          0          0          0          0 
    4901.0       0.53     114.06       11.7        129       9540       1661        622       13.5       1542         55         23          0         11         11          0          0          0          0 
    4902.0       0.57     106.18       11.9        128       9633       1747        638       13.5       1536         62         20          0          0          0          0          0          0          0 
    4903.0       0.56     107.50       12.0        129       9374       1853        660       13.5       1536         62         20          0          0          0          0          0          0          0 
    4904.0       0.59     101.45       12.0        129       8880       1855        660       13.3       1532         61         20          0         13         18         13          0          0          0 
    4905.0       0.55     108.76       11.8        129       8493       1859        660       12.8       1451         56         20          0         15         18         13          0          0          0 
    4906.0       0.59     101.45       12.0        128       8753       1850        660       12.0       1304         51         19          0         15         17         13          0          0          0 
    4907.0       0.53     113.44       12.1        129       9884       1757        641        9.5       1304         51         19          0         15         17         13          0          0          0 
    4908.0       0.60     102.30       10.9        129       9041       1792        648        8.4        882         35         13          0         11         17         12          0          0          0 
    4909.0       0.62      97.46       10.6        129       8246       1784        646        9.0        865         36         15          0         12         15         12          0          0          0 
    4910.0       0.56     106.83       11.4        129       8918       1791        646        9.3        865         36         15          0         12         15         12          0          0          0 
    4911.0       0.49     121.65       11.9        129       8972       1791        646        9.9        985         39         17          0         12         15         14          0          0          0 
    4912.0       0.49     123.62       12.0        129       9213       1639        615       10.3       1049         42         17          0         11         17         14          0          0          0 
    4913.0       0.56     107.01       12.1        129       8999       1690        625       10.6       1111         42         17          0         12         18         12          0          0          0 
    4914.0       0.49     122.50       12.0        129       9859       1571        596       10.9       1111         41         17          0         12         18         12          0          0          0 
    4915.0       0.51     117.34       12.4        129       9265       1569        602       11.3       1190         46         19          0         12         18         13          0          0          0 
    4916.0       0.50     120.22       12.4        129      10368       1656        623       11.4       1246         52         21          0          0         13         13          0          0          0 
    4917.0       0.58     103.95       12.0        129       9539       1526        591       11.5       1246         52         21          0          0         13          0          0          0          0 
    4918.0       0.51     116.63       12.2        129       9019       1678        617       11.4       1232         50         21          0          0          0          0          0          0          0 
    4919.0       0.49     123.63       12.3        129      10461       1704        629       10.8       1232         50         21          0         11         16         12          0          0          0 
    4920.0       0.51     117.45       12.3        129       8689       1852        659       10.2       1075         43         19          0         11         16         12          0          0          0 
    4921.0       0.51     116.52       12.1        129       9284       1831        655       10.0       1075         43         19          0         11         17         12          0          0          0 
    4922.0       0.54     111.19       12.4        129       9509       1803        650       10.8       1039         42         19          0         11         17         11          0          0          0 
    4923.0       0.57     106.00       12.6        129      10143       1810        650       14.5       1676         75         26          0         13         16          0          0          0          0 
    4924.0       0.56     107.20       12.5        129       9692       1811        650       15.9       1676         75         26          0         13          0          0          0          0          0 
    4925.0       0.55     108.73       12.3        129       9748       1808        650       16.7       2006         88         32         10         17         24         16          0          0          0 
    4926.0       0.57     104.97       12.3        129       9885       1809        650       16.2       2006         88         30          0         16         19         14          0          0          0 
    4927.0       0.58     103.45       12.2        129       9994       1805        650       13.3       2006         88         30          0         16         19         15          0          0          0 
    4928.0       0.59     102.42       12.2        129      10105       1805        650       13.2       1475         67         25          0          0         11         15          0          0          0 
    4929.0       0.56     107.18       12.0        129       9579       1805        650       13.2       1455         67         25          0         13         17          0          0          0          0 
    4930.0       0.53     113.56       12.1        129       9946       1805        650        8.4       1144         44         19          0         13         17          0          0          0          0 
    4931.0       0.82      73.25       10.7        129       9136       1804        650        8.8       1144         44         19          0         13         17          0          0          0          0 
    4932.0       0.94      64.17        8.8        129       8128       1806        650        8.9       1019         47         18          0          0         11          0          0          0          0 
    4933.0       1.66      36.10        7.5        129       7323       1804        649        8.6       1019         47         18          0         12         17         13          0          0          0 
    4934.0       0.71      85.08       11.0        128       8958       1795        646        8.1        687         30         12          0         11         15         11          0          0          0 
    4935.0       0.61      97.76       12.0        127       9592       1795        646        8.6        786         35         14          0         11         15         11          0          0          0 
    4936.0       0.57     105.35       11.8        128      10503       1792        646        9.0        852         38         14          0         11         15         12          0          0          0 
    4937.0       0.55     108.64       12.0        128       9322       1792        646        9.2        919         39         16          0         13         15         13          0          0          0 
    4938.0       0.53     114.00       11.4        128       8439       1789        644        9.8        919         39         16          0         13         15         13          0          0          0 
    4939.0       0.58     102.91       11.4        128       9741       1796        645       10.3       1072         44         19          0         13         19         14          0          0          0 
    4940.0       0.49     121.49       11.6        128      10052       1795        646       10.7       1072         44         19          0         13         19         13          0          0          0 
    4941.0       0.49     123.41       13.0        128      10557       1798        646       10.8       1150         47         19          0         13         19         13          0          0          0 
    4942.0       0.48     124.05       13.3        127      10764       1798        646       10.8       1154         47         19          0          0          0         14          0          0          0 
    4943.0       0.50     119.48       13.5        128      10738       1797        646       11.2       1154         46         19          0          0          0         14          0          0          0 
    4944.0       0.53     113.65       13.6        128      10464       1796        646       11.7       1254         50         21          0         13         17         13          0          0          0 
    4945.0       0.44     137.12       12.9        128       9345       1799        646       12.2       1345         54         21          0         13         17         13          0          0          0 
    4946.0       0.50     119.36       12.9        128       9595       1801        646       12.7       1345         54         21          0          0          0          0          0          0          0 
    4947.0       0.53     113.54       12.9        128       9704       1795        646       13.5       1485         60         25          0         11         12         15          0          0          0 
    4948.0       0.48     125.88       12.9        128       8965       1806        646       13.8       1590         66         26          0         12         12         15          0          0          0 
    4949.0       0.49     121.55       13.4        127      10104       1804        646       14.0       1590         66         26          0         12          0         11          0          0          0 
    4950.0       0.47     127.85       13.7        128       9628       1803        646       14.0       1610         69         29          0         13         13         13          0          0          0 
    4951.0       0.66      90.73       12.3        128       9353       1752        635       14.5       1610         69         29         11         15         18         13          0          0          0 
    4952.0       0.66      90.32       10.3        128       8575       1584        600       15.9       1926         86         34         12         18         14         20          0          0          0 
    4953.0       0.67      89.97       11.1        128       9216       1674        620       14.3       1926         86         34         12         18         12         20          0          0          0 
    4954.0       0.61      98.17       10.5        128       8928       1588        601       10.9       1105         45         19          0          0          0          0          0          0          0 
    4955.0       0.60      99.38       10.9        128       8615       1701        627       14.8       1208         49         20          0         10         12          0          0          0          0 
    4956.0       0.79      75.78       10.5        128       9009       1810        648       17.1       1858         76         34         11         17         20         19          0          0          0 
    4957.0       0.96      62.44       10.2        128       8001       1883        660       17.6       2107         90         37         13         19         26         25          0          0          0 
    4958.0       1.24      48.27        9.0        128       7625       1723        625       17.3       2107         90         37         13         19         25         25          0          0          0 
    4959.0       1.54      39.03        7.6        128       6730       1695        624       18.5       2110         90         43         14         22         27         28          0          0          0 
    4960.0       0.59     101.05       12.7        128       9215       1803        645       19.2       2324        101         43         17         22         28         25          0          0          0 
    4961.0       0.57     106.02       12.5        128       8849       1813        646       20.2       2521        111         45         17         22         28         26          0          0          0 
    4962.0       0.56     107.11       12.4        128       9895       1811        646       21.2       2521        111         45         16         21         24         26          0          0          0 
    4963.0       0.57     105.90       12.1        128       9079       1812        647       22.3       2731        117         48         16         25         30         26          0          0          0 
    4964.0       0.58     102.65       12.0        128       8226       1810        647       23.1       2936        129         51         15         26         30         32          0          0          0 
    4965.0       0.52     115.84       11.9        128       9474       1814        647       23.7       3085        130         51         18         26         26         32          0          0          0 
    4966.0       0.59     101.82       13.1        128       9854       1812        647       25.0       3271        139         53         20         30         29         26          0          0          0 
    4966.0       0.59     101.82       13.1        128       9854       1812        647       25.7       3426        159         57         20         30         29         28          0          0          0 
    4968.0       0.57     105.90       12.4        128       8786       1815        647       26.2       3426        159         57         20         28         27         28          0          0          0 
    4969.0       0.56     107.01       12.7        128      10243       1817        647       27.5       3542        159         57         20         28         32         29          0          0          0 
    4970.0       0.53     113.72       12.3        127       9835       1814        647       28.1       3786        173         61         23         33         32         29          0          0          0 
    4971.0       0.60      99.62       13.3        128      10427       1821        647       28.1       3786        173         62         23         33         29         29          0          0          0 
    4972.0       0.60      99.52       13.2        128       8919       1824        647       27.5       3734        175         62         23         29         30         29          0          0          0 
    4973.0       0.60     100.43       12.5        128      10232       1817        647       28.2       3694        175         57         22         29         30         27          0          0          0 
    4974.0       0.61      97.84       13.4        128      10345       1818        647       29.2       3867        174         63         21         27         32         26          0          0          0 
    4975.0       0.60     100.38       12.9        128       9592       1813        647       29.9       4070        186         64         21         29         32         27          0          0          0 
    4976.0       0.58     103.53       12.4        128       9866       1821        647       29.9       4090        189         66         24         30         29         31          0          0          0 
    4977.0       0.59     101.45       12.4        128       9810       1815        647       31.1       4273        196         69         24         31         30         31          0          0          0 
    4978.0       0.61      98.65       12.8        128       9601       1814        647       31.9       4273        196         69         23         31         30         31          0          0          0 
    4979.0       0.58     103.23       12.9        127       9585       1817        647       32.8       4429        202         70         23         30         31         31          0          0          0 
    4980.0       0.62      96.83       12.6        128       9979       1814        647       33.0       4581        203         72         25         32         31         30          0          0          0 
    4981.0       0.55     108.56       12.1        128       9161       1816        647       33.3       4608        208         73         25         34         33         30          0          0          0 
    4982.0       0.53     112.91       12.3        128      10555       1815        647       33.4       4670        215         73         25         34         34         34          0          0          0 
    4983.0       0.54     110.70       11.8        128      10036       1812        647       33.3       4670        215         71         25         33         34         34          0          0          0 
    4984.0       0.54     112.06       12.5        129      10040       1813        647       29.0       3865        185         62         21         28         28         24          0          0          0 
    4985.0       0.54     111.09       12.4        128       9592       1817        647       23.4       3865        185         62         21         28         28         24          0          0          0 
    4986.0       0.55     109.74       12.1        128       9101       1575        599       15.0       2348        105         36          0         14         16         24          0          0          0 
    4987.0       0.58     103.94       12.6        127       9882       1692        621       14.3       1575         69         26          0          0         15          0          0          0          0 
    4988.0       0.54     110.55       11.9        128       8853       1546        590       15.4       1673         79         28          0          0          0         14          0          0          0 
    4989.0       0.55     109.41       12.3        128       9074       1638        615       16.7       2047         92         35          0         14         11         14          0          0          0 
    4990.0       0.52     116.01       12.8        128       9856       1629        612       16.8       2047         99         35          0         15         11         12          0          0          0 
    4991.0       0.59     102.42       13.2        128       9421       1706        626       19.0       2038         99         32          0         15          0          0          0          0          0 
    4992.0       0.54     111.95       12.4        128       8992       1614        611       22.5       2488        114         41         13         18         15         21          0          0          0 
    4993.0       0.54     111.81       12.9        128       9597       1858        654       27.0       3471        161         55         19         28         26         26          0          0          0 
    4994.0       0.60      99.60       13.3        128       9262       1870        657       29.9       4026        189         67         22         30         31         27          0          0          0 
    4995.0       0.54     111.04       12.7        128       8930       1872        657       29.8       4026        189         67         22         30         31         27          0          0          0 
    4996.0       0.67      89.44       12.2        128       8759       1859        654       28.9       3607        186         74         26         38         36         36          0          0          0 
    4997.0       0.75      75.36       13.6        128       8118       1824        647       28.7       3607        186         74         26         38         36         36          0          0          0 
    4998.0       1.19      50.47       14.8        128       9082       1828        647       27.3       3431        173         65         25         34         35         32          0          0          0 
    4999.0       1.91      31.48       15.1        128       9584       1826        647       23.5       3119        144         59         21         31         31         32          0          0          0 
    5000.0       1.97      30.39       15.3        127       9092       1708        625       20.8       2468        113         44         17         22         27         27          0          0          0 
    5001.0       1.28      46.76       15.2         99       6995       1672        615       12.3       1890         84         35         14         19         23         22          0          0          0 
    5002.0       1.08      55.55       15.1         89       6307       1722        624       18.1       1754         80         35          0         18         22         20          0          0          0 
    5003.0       0.60      46.76       14.7         89       6825       1891        657       19.4       2138         93         38         15         22         23         26          0          0          0 
    5004.0       1.08      55.55       12.9         90       7163       1897        658       19.2       1940         81         36          0         15         20         15          0          0          0 
    5005.0       0.52     114.46       12.6        129       9099       1888        658       12.9       1511         64         26          0         15         20         16          0          0          0 
    5006.0       0.49     122.43       12.7        129      10352       1889        658       14.7       1511         64         26          0         15         20         16          0          0          0 
    5007.0       0.49     121.38       13.3        129      10208       1891        658       15.4       1868         79         33          0         15         20         16          0          0          0 
    5008.0       0.50     119.58       13.4        129      10179       1894        658       15.6       1936         80         33          0         14         14         18          0          0          0 
    5009.0       0.51     116.69       12.9        129       9978       1891        658       15.9       1936         80         31          0         13          0         18          0          0          0 
    5010.0       0.51     118.06       13.3        130       9990       1866        654       16.3       2005         92         31          0         13         12         14          0          0          0 
    5011.0       0.45     132.18       13.9        127       9788       1824        644       16.7       2102         92         36          0         13         12         14          0          0          0 
    5012.0       0.51     116.52       14.0        127       9528       1833        646       17.4       2102         88         36          0         12         12         12          0          0          0 
    5013.0       0.54     111.10       14.0        128       9743       1832        646       18.0       2245        105         37         12         16         12         12          0          0          0 
    5014.0       0.50     120.72       14.2        128       9638       1827        646       18.6       2386        105         41         12         17         12         14          0          0          0 
    5015.0       0.47     128.32       14.2        129       9625       1825        646       19.1       2386        100         41          0         17         12         14          0          0          0 
    5016.0       0.49     123.19       14.3        130       9970       1828        646       19.8       2525        113         41         13         17         14         16          0          0          0 
    5017.0       0.53     112.70       14.5        130      10517       1832        646       20.5       2634        114         42         13         20         18         16          0          0          0 
    5018.0       0.54     111.13       14.7        128       9726       1826        646       24.0       3233        153         50         16         24         24         24          0          0          0 
    5019.0       0.56     107.84       14.0        129       9266       1826        646       26.2       3233        153         50         16         24         24         24          0          0          0 
    5020.0       0.48     125.81       14.1        130       9068       1823        646       26.2       3624        165         59         20         29         25         22          0          0          0 
    5021.0       0.54     112.06       14.5        129      10570       1823        646       25.7       3624        165         59         20         29         26         22          0          0          0 
    5022.0       0.56     106.60       14.7        128       9496       1829        646       26.8       3586        165         55         17         27         26         26          0          0          0 
    5023.0       0.51     117.23       14.5        131       9523       1832        646       28.3       3939        175         61         21         27         27         27          0          0          0 
    5024.0       0.54     111.05       14.7        129       9900       1829        646       28.4       3939        175         61         21         26         27         27          0          0          0 
    5025.0       0.54     111.47       14.6        128       9736       1829        646       23.6       3939        175         61         21         26         27         27          0          0          0 
    5026.0       0.53     113.94       14.5        129       9965       1823        646       17.8       2919        127         44         14         22         18         15          0          0          0 
    5027.0       0.52     114.58       14.4        131       9779       1831        646       15.0       2018         84         31          0         14         13          0          0          0          0 
    5028.0       0.45     132.83       14.5        130       9257       1828        646       14.9       1709         76         29          0         13         12          0          0          0          0 
    5029.0       0.48     123.98       14.7        129      10792       1829        646       14.9       1791         79         30          0         13         12         14          0          0          0 
    5030.0       0.50     119.98       14.7        128      10245       1829        646       14.5       1791         81         31          0         11          0         14          0          0          0 
    5031.0       0.51     117.23       14.3        127      10067       1822        646       15.4       1755         81         31          0         11          0          0          0          0          0 
    5032.0       0.56     106.78       15.2        128      10136       1828        646       18.3       1926         84         31          0         15         14         10          0          0          0 
    5033.0       0.51     116.92       14.6        127      10267       1822        646       20.0       2457        110         39         11         20         17         10          0          0          0 
    5034.0       0.45     132.55       14.1        127       9646       1822        646       21.2       2800        133         49         13         22         24         17          0          0          0 
    5035.0       1.24      48.28       10.1        127       7473       1822        646       21.0       2800        133         49         13         22         24         18          0          0          0 
    5036.0       0.68      88.08       12.3        128       8519       1825        645       15.2       1498         68         29          0         14         12          0          0          0          0 
    5037.0       0.65      91.72       14.3        128       9499       1819        645       19.0       1945         86         36         12         17         14         12          0          0          0 
    5038.0       0.70      85.40       14.1        128      10069       1818        645       22.0       2533        120         49         17         23         26         26          0          0          0 
    5039.0       0.69      86.90       14.7        128       9554       1816        645       23.8       2931        143         55         22         27         30         27          0          0          0 
    5040.0       0.66      91.05       15.2        128       9620       1818        645       24.3       3074        157         61         22         32         33         29          0          0          0 
    5041.0       0.65      93.23       14.5        128       8134       1820        645       24.4       3074        157         61         22         32         35         32          0          0          0 
    5042.0       0.59     100.95       12.5        127       9151       1816        644       12.3       1298         59         25          0         13         14          0          0          0          0 
    5043.0       0.72      83.72       13.3        127       9248       1817        643       13.3       1413         65         26          0         15         19         14          0          0          0 
    5044.0       0.54     110.34       14.5        127       9590       1819        643       13.4       1550         72         30          0         12          0          0          0          0          0 
    5045.0       0.48     125.51       14.1        126      10068       1819        643       10.8       1550         72         30          0         12         14         11          0          0          0 
    5046.0       0.53     113.72       14.0        127      10544       1818        643        9.9       1152         53         22          0         11         14         11          0          0          0 
    5047.0       0.48     126.00       14.9        127      10998       1819        643        9.4        990         46         18          0         11         13         10          0          0          0 
    5048.0       0.45     134.74       14.8        127      11618       1736        629        9.5        944         45         18          0         10         13         10          0          0          0 
    5049.0       0.49     122.44       15.1        126      10316       1584        595        9.7        991         45         19          0         10         14         10          0          0          0 
    5050.0       0.49     121.32       15.5        127      10055       1710        621       10.5       1137         47         22          0         10         15          0          0          0          0 
    5051.0       0.48     124.06       14.7        127       9487       1563        589       11.4       1137         47         22          0         10         15          0          0          0          0 
    5052.0       0.48     124.98       14.9        128      10273       1650        615       13.8       1355         59         24          0          0          0         10          0          0          0 
    5053.0       0.47     128.13       14.7        126       8786       1696        620       16.8       1979         86         34          0         17         10         11          0          0          0 
    5054.0       0.59     101.66       13.9        127       9521       1616        602       19.3       1979         86         34          0         17         10         11          0          0          0 
    5055.0       0.70      85.59       12.0        127       8545       1673        617       21.5       2546        113         42         13         19         22         11          0          0          0 
    5056.0       0.69      87.00       12.3        127       8823       1835        648       20.9       2610        110         42         12         17         16         13          0          0          0 
    5057.0       0.68      88.08       12.3        127       9529       1834        649       15.0       2610        110         42         12         17         16         13          0          0          0 
    5058.0       0.71      84.44       12.3        127       8501       1780        638       12.7       1317         58         24          0         14         15          0          0          0          0 
    5059.0       0.67      89.07       12.3        127       8678       1609        603       13.0       1482         66         26          0         14         15          0          0          0          0 
    5060.0       0.71      84.99       12.6        127       8300       1588        595       14.4       1527         67         26          0         11         16         11          0          0          0 
    5061.0       0.72      83.59       13.0        127       8840       1623        606       19.6       2366        104         42         12         17         15         11          0          0          0 
    5062.0       0.74      81.31       13.1        127       8976       1612        602       24.4       3160        155         54         17         24         22         22          0          0          0 
    5063.0       0.78      76.74       13.0        127       8496       1669        616       27.9       3682        175         60         19         31         30         27          0          0          0 
    5064.0       0.73      81.81       12.6        127       8055       1805        641       29.9       3963        185         65         24         31         30         30          0          0          0 
    5065.0       0.76      78.92       13.4        127       9230       1795        641       31.5       4192        207         71         24         31         34         30          0          0          0 
    5066.0       0.71      85.10       12.2        127       9062       1802        641       32.2       4311        212         71         26         31         34         30          0          0          0 
