 Bit Depth   ROP m/hr        ROP        WOB        RPM     TORQUE        SPP    FLWpmps T GAS main   C1  main   C2  main   C3  main   iC4 main   nC4 main   iC5 main   nC5 main 
        ft      ft/hr       mn/f       klbs        rpm      lb*ft        psi        gpm   Units_20        ppm        ppm        ppm        ppm        ppm        ppm        ppm 
    3470.0      85.69       0.70       10.1        118       5230       2083        698       18.0       1954         98        170         65         97         25         21 
    3475.0      80.85       0.74       10.0        118       5297       2077        697       21.1       2324        121        208         78        116         36         29 
    3480.0      70.95       0.85        9.9        118       5219       2075        698       19.8       2139        113        190         72        108         31         26 
    3485.0      82.01       0.73        6.8        118       4741       2041        701       19.7       2081        110        189         73        110         33         27 
    3490.0     101.23       0.59        8.1        118       6235       1707        640       15.5       1679         72        116         44         74         23         20 
    3495.0     101.40       0.59        9.0        118       6249       1959        695       19.8       2216         96        149         57         87         26         21 
    3500.0     122.49       0.49       10.5        118       6545       2043        710       20.1       2370        101        160         60         93         29         26 
    3505.0     110.00       0.55       11.6        118       6182       2065        710       13.2       1449         64         98         37         55         12         16 
    3510.0      97.07       0.62       11.9        118       6293       2074        710       12.6       1361         62         92         34         53         11         15 
    3515.0      90.64       0.66       11.7        118       5939       2074        710       12.7       1347         61         89         33         50         14         15 
    3520.0      95.20       0.63        9.9        119       6053       2096        709        9.7        897         47         76         30         48         19         16 
    3525.0     122.94       0.49       10.6        119       6650       2120        710       10.8       1137         49         71         29         42          0         13 
    3530.0     124.98       0.48       10.8        119       6862       2120        710       12.1       1308         56         80         31         46          0         14 
    3535.0     125.98       0.48       10.4        119       6711       2122        710       12.6       1361         58         85         32         49          0         16 
    3540.0     126.35       0.47       11.5        119       6749       2123        710       12.9       1438         61         86         34         50          0         16 
    3545.0     123.76       0.48       12.2        119       6487       2123        709       12.5       1398         57         81         31         48         17         14 
    3550.0     104.03       0.58       10.6        119       6052       2099        708       10.1       1058         46         75         30         47         12         15 
    3555.0     120.99       0.50       10.6        119       6162       2083        706       10.1       1062         45         65         27         38         18         13 
    3560.0     124.98       0.48       11.5        119       6563       2040        701       11.5       1240         48         69         27         40         18         13 
    3565.0     122.60       0.49       11.5        119       6049       2035        701       12.4       1467         60         80         32         43          0         13 
    3570.0     125.88       0.48       12.0        119       6485       2032        701       13.5       1611         64         87         34         52         12         17 
    3575.0     125.04       0.48       12.0        119       6877       2039        701       13.6       1611         64         87         34         52         14         14 
    3580.0      89.14       0.67       11.0        119       6413       2044        701       11.8       1282         57         88         36         52         15         14 
    3585.0     122.95       0.49        9.7        119       6588       2067        700       10.0        967         44         67         28         41         15         14 
    3590.0     126.29       0.48        9.8        119       6749       2063        700       11.3       1166         50         72         29         43          0         14 
    3595.0     124.70       0.48        9.6        119       6379       2059        698       12.4       1399         59         86         34         51          0         12 
    3600.0     122.49       0.49        9.9        119       6483       2058        696       12.7       1428         61         86         35         52         13          0 
    3605.0     115.48       0.52       11.6        119       6745       2048        694       12.8       1434         63         88         35         52         13         13 
    3610.0      97.18       0.62       10.7        119       6322       2073        697       12.1       1310         59         92         38         57         17         16 
    3615.0     126.35       0.47        8.2        119       6164       2110        702        9.5        958         41         62         25         39         15         15 
    3620.0     123.29       0.49        8.1        119       6129       2099        699       11.1       1208         50         73         29         43          0         14 
    3625.0     125.15       0.48        8.9        119       5920       2097        699       12.2       1354         58         81         32         50         11         14 
    3630.0     125.07       0.48       11.2        119       6145       2115        701       13.6       1588         66         96         37         58         11         14 
    3635.0     123.07       0.49       12.3        119       6377       2107        700       14.4       1650         69        100         39         62         15         11 
    3640.0     120.90       0.50       12.9        119       5891       2117        701       13.6       1558         66         95         37         57         16         13 
    3645.0     105.07       0.57       10.0        119       5661       2114        700       12.8       1384         67         98         42         62         20         15 
    3650.0     119.30       0.50       10.9        118       5771       2118        701       11.7       1189         52         75         31         47         12         17 
    3655.0     107.10       0.56       13.2        118       5434       2124        701       13.0       1406         60         88         37         57         19         15 
    3660.0     121.34       0.49       16.3        118       5823       2123        701       13.3       1486         63         93         39         58         17         13 
    3665.0     124.37       0.48       15.3        118       6639       2132        702       14.8       1650         71         98         42         64         19         14 
    3670.0     127.30       0.47       15.4        119       5849       2125        701       15.4       1723         71        101         43         67         19         19 
    3675.0      95.44       0.63       12.8        119       5110       2126        700       13.2       1441         63         96         42         64         17         17 
    3680.0     124.63       0.48       15.1        119       5639       2140        702       12.6       1314         58         87         38         56         15         11 
    3685.0     109.09       0.55       14.3        119       6206       2131        701       14.3       1532         67        103         47         68         26         20 
    3690.0     124.13       0.48       11.5        119       5420       2137        702       15.6       1709         74        111         50         71         26         19 
    3695.0     125.26       0.48       12.0        119       5518       2141        702       16.9       1912         81        122         53         79         28         26 
    3700.0     124.09       0.48       13.0        119       5861       2137        701       18.2       2065         92        133         58         88         31         26 
    3705.0      83.58       0.72       10.6        119       5036       2145        703       18.7       2135         96        139         62         90         33         24 
    3710.0     123.79       0.48       11.4        119       5976       2144        702       12.4       1121         53         83         36         54         18         14 
    3715.0     109.16       0.55       10.1        120       5571       2146        702       15.1       1646         73        110         48         73         25         17 
    3720.0     103.27       0.58       10.5        119       5759       2147        702       17.5       1904         90        135         60         89         30         25 
    3725.0     103.75       0.58       10.9        119       5600       2154        703       18.0       1920         93        138         64         91         32         27 
    3730.0     103.99       0.58       11.5        119       5707       2148        703       18.6       1944         93        141         64         94         37         27 
    3735.0     105.07       0.57       14.0        119       6422       2136        702       19.4       1999         96        142         63         94         32         26 
    3740.0      53.81       1.12        5.3        119       4638       1934        668       18.7       1984         96        143         64         98         35         28 
    3745.0     125.07       0.48       13.7        120       6439       2127        704       14.6       1489         70        101         43         68         22         16 
    3750.0     125.96       0.48       13.0        119       6432       2132        705       16.3       1754         81        119         53         79         27         21 
    3755.0      45.83       1.31        4.4        119       4340       2124        705       17.1       1852         88        127         57         83         32         27 
    3760.0     126.14       0.48       11.6        119       6267       2127        705       15.4       1367         68        106         47         73         26         19 
    3765.0     124.15       0.48       14.7        119       6388       2125        705       17.7       1922         88        127         57         82         30         24 
    3770.0     114.65       0.52       11.1        119       6334       2117        703       19.0       2028        100        147         68        101         37         30 
    3775.0     122.56       0.49       13.6        119       7424       2114        702       16.5       1660         83        126         56         84         32         26 
    3780.0     124.17       0.48       14.0        119       6974       2118        703       19.2       2055         98        142         64         93         35         27 
    3785.0     120.58       0.50       15.4        119       7138       2110        701       21.3       2382        111        157         72        104         39         30 
    3790.0     125.13       0.48       14.8        119       7125       2106        701       22.2       2452        115        163         74        109         39         33 
    3795.0     126.74       0.47       15.2        119       7327       2116        703       23.5       2507        116        169         77        109         40         33 
    3800.0     111.68       0.54       14.2        119       6910       2117        703       21.2       2336        112        164         77        114         42         34 
    3805.0     123.87       0.48       10.8        119       6958       2119        703       14.9       1344         74        115         55         81         30         24 
    3810.0     121.59       0.49       12.2        119       7144       2116        703       19.2       1997        101        149         68        101         37         30 
    3815.0     123.06       0.49       11.6        119       6933       2118        703       23.6       2544        125        188         87        127         48         40 
    3820.0     126.72       0.47       11.4        119       6641       2116        704       16.6       1689         83        118         56         82         31         24 
    3825.0     126.11       0.48       12.7        119       6770       2118        703       18.4       1897         94        134         62         93         33         27 
    3830.0     123.81       0.48       13.2        120       6626       2119        703       18.5       1965        100        142         65         98         37         31 
    3835.0      98.83       0.61        9.8        118       6065       2125        703       19.1       1965        104        159         77        117         43         39 
    3840.0     127.63       0.47       10.2        119       6801       2130        703       16.6       1487         80        122         58         88         32         29 
    3845.0     125.56       0.48       11.2        119       6837       2126        703       19.1       1928         97        139         66         99         35         30 
    3850.0     125.03       0.48       11.0        119       7090       2121        703       19.1       1928         97        139         66         99         36         29 
    3855.0     124.31       0.48       10.9        119       7296       2124        703       20.6       2186        109        159         77        110         42         32 
    3860.0     126.35       0.47       13.0        119       7200       2128        703       23.5       2403        120        175         83        122         48         42 
    3865.0     113.73       0.53       10.6        119       6564       2127        704       24.8       2569        133        204         98        142         55         49 
    3870.0     126.78       0.47       10.4        119       7009       2133        704       16.7       1481         94        152         78        115         47         42 
    3875.0     122.50       0.49        9.9        119       6651       2125        704       21.2       2084        107        155         74        110         44         36 
    3880.0     125.99       0.48        9.8        119       6556       2126        704       20.1       2084        107        155         74        110         44         36 
    3885.0     122.43       0.49        9.7        119       6355       2126        704       21.3       2174        107        154         76        110         47         37 
    3890.0     128.44       0.47       10.3        119       6012       2126        704       22.2       2309        117        161         80        117         48         40 
    3895.0     103.29       0.58        9.5        113       5667       2131        704       24.3       2468        126        183         90        131         55         46 
    3895.0     103.29       0.58        9.5        113       5667       2131        704       23.7       1956         68        112         57         88         40         28 
    3895.0     103.29       0.58        9.5        113       5667       2131        704       23.9       1956         68        106         56         81         38         27 
    3895.0     103.29       0.58        9.5        113       5667       2131        704       24.7       1943         68        106         56         81         38         27 
    3895.0     103.29       0.58        9.5        113       5667       2131        704       25.0       1990         75        112         56         82         38         26 
    3900.0     129.92       0.46        9.5        120       6694       2145        706       22.2       1843         75        112         56         83         35         30 
    3901.0     125.51       0.48        7.9        121       6826       2139        706       19.4       1843         75        110         56         83         32         30 
    3902.0     116.87       0.51        8.9        120       6226       2143        706       16.0       1418         78        112         57         85         35         30 
    3903.0     104.68       0.57        8.8        120       6514       2139        706       16.3       1524         79        114         57         85         36         32 
    3904.0      86.98       0.69        5.8        120       5582       1711        619       16.9       1604         81        115         62         85         39         32 
    3905.0      81.90       0.73        6.5        120       5823       1764        636       17.2       1604         81        115         62         85         39         30 
    3906.0      84.44       0.71        4.9        120       5202       1538        587       17.8       1682         84        120         61         89         39         32 
    3907.0      83.34       0.72        5.8        120       5432       1728        624       17.9       1728         88        123         63         89         41         36 
    3908.0      82.16       0.73        6.3        120       5281       1749        638       17.8       1728         88        123         63         90         41         36 
    3909.0      80.37       0.75        6.0        120       6001       1762        636       17.9       1717         89        123         64         92         41         33 
    3910.0      80.72       0.74        6.6        120       5328       2207        719       18.1       1731         89        125         65         94         41         34 
    3911.0      81.86       0.73        6.7        120       5692       2209        719       17.6       1731         89        125         65         94         41         34 
    3912.0      86.94       0.69        5.4        120       5625       1788        636       21.0       1500         77        110         57         82         34         28 
    3913.0      52.12       1.15        5.7        121       5574       1702        621       22.8       2236        118        164         86        122         56         43 
    3914.0      50.34       1.19        4.1        120       4735       1610        602       22.1       2052        109        151         80        112         52         45 
    3915.0      51.44       1.17        3.7        120       4772       1691        618       16.6       2052        109        151         80        112         52         45 
    3916.0      54.16       1.11        4.1        120       4792       2093        699       17.3       1545         85        117         62         86         41         33 
    3917.0      80.98       0.74        6.2        120       5011       2097        699       17.2       1570         86        119         63         89         41         32 
    3918.0      87.33       0.69        7.7        121       5078       2105        699       17.1       1570         86        119         63         89         41         37 
    3919.0      77.44       0.77        7.3        120       5172       2106        699       17.0       1558         82        115         63         89         42         37 
    3920.0      85.70       0.70        7.2        120       5666       2109        699       16.8       1558         82        115         63         89         42         34 
    3921.0      80.96       0.74        7.7        120       5158       2107        699       16.9       1524         82        112         61         86         40         32 
    3922.0      84.27       0.71        7.5        120       5232       2113        699       17.0       1564         81        113         61         86         40         35 
    3923.0      85.14       0.70        8.1        120       5328       2107        699       17.4       1564         81        113         61         86         43         35 
    3924.0      88.41       0.68        7.9        120       5204       2106        699       18.4       1663         85        118         62         89         43         33 
    3925.0      82.33       0.73        8.2        120       5237       2101        699       18.7       1769         91        123         66         93         46         39 
    3926.0      84.21       0.71        9.4        120       5411       2105        699       18.7       1769         91        124         68         94         46         39 
    3927.0      41.92       1.43        9.4         92       6592       2107        699       18.7       1713         92        127         70         99         48         40 
    3928.0      31.25       1.92       10.8         81       6927       2110        699       14.7       1315         52         77         44         63         28         26 
    3929.0      43.77       1.37       12.0        119       7188       2100        699       14.0       1381         53         78         45         64         33         29 
    3930.0      66.03       0.91       12.1        119       7104       2107        699       14.4       1417         55         78         43         64         32         27 
    3931.0     101.90       0.59       10.1        119       7335       2108        699       14.7       1499         58         78         46         64         32         26 
    3932.0     102.83       0.58        7.5        119       5838       2109        699       13.4       1090         60         83         47         66         31         27 
    3933.0      99.18       0.60        7.8        119       5777       2118        700       14.1       1208         63         88         48         69         33         34 
    3934.0     103.86       0.58        9.6        120       6135       2117        699       14.8       1208         63         88         48         69         33         34 
    3935.0      84.95       0.71       10.3        119       6459       2117        699       15.2       1302         66         91         51         73         36         34 
    3936.0      86.98       0.69       10.0        119       6442       2114        699       16.0       1381         69         94         55         73         36         29 
    3937.0      72.60       0.83        9.0        120       6238       1607        600       17.5       1523         75        101         57         80         38         34 
    3938.0      43.71       1.37       10.5        119       6427       1651        609       18.3       1651         83        115         66         91         44         39 
    3939.0      59.72       1.00        9.5        119       7344       1559        590       18.6       1666         85        116         68         94         50         41 
    3940.0      72.71       0.83        8.7        119       6944       1760        627       18.0       1666         85        116         68         94         50         41 
    3941.0      59.61       1.01        9.5        119       7333       2152        708       17.4       1555         78        110         67         86         47         40 
    3942.0      56.59       1.06        9.6        119       6861       2155        708       16.5       1513         77        107         67         86         45         35 
    3943.0      69.83       0.86        9.2        119       7089       2160        708       15.9       1359         72         95         57         81         43         32 
    3944.0      75.74       0.79        9.2        119       6834       2163        707       15.4       1314         69         92         54         76         41         32 
    3945.0      94.96       0.63        8.9        120       6759       2170        707       15.5       1328         64         89         52         72         41         32 
    3946.0     116.90       0.51        9.4        119       6448       2170        707       15.7       1381         68         91         51         73         38         32 
    3947.0      92.58       0.65        9.5        120       6103       2168        707       15.6       1381         68         91         50         73         37         29 
    3948.0      94.98       0.63        9.9        119       5882       2168        707       15.2       1381         68         91         50         73         37         29 
    3949.0      90.89       0.66        9.9        119       5963       2173        707       15.3       1358         64         83         49         68         35         29 
    3950.0      82.93       0.72       10.1        119       5630       2174        707       14.9       1358         64         83         48         68         35         30 
    3951.0      78.75       0.76        9.8        120       5553       2174        707       14.9       1373         61         78         47         67         36         30 
    3952.0      81.94       0.73        9.9        119       5583       2172        707       15.2       1373         59         77         45         67         36         29 
    3953.0      75.58       0.79        9.6        119       5532       2175        707       15.3       1438         61         81         45         65         34         32 
    3954.0      68.38       0.88        9.5        119       5522       2179        707       15.2       1438         62         81         46         66         35         32 
    3955.0      75.57       0.79        9.4        119       5470       2178        707       15.4       1426         63         80         46         66         32         29 
    3956.0      74.03       0.81        9.5        120       5998       2180        707       15.2       1424         63         79         46         65         32         29 
    3957.0      48.64       1.23       10.0        119       6702       2180        707       14.5       1365         62         82         47         67         33         28 
    3958.0      43.91       1.37        9.1        115       6329       2181        707       18.8       1755         85        115         66         94         52         40 
    3959.0      82.99       0.72        9.3         95       7326       2191        707       18.3       1500         86         82         63         86         55         40 
    3960.0      95.66       0.63        9.9        120       6254       2189        707       17.9       1602         70         83         65         86         54         36 
    3961.0      92.53       0.65       10.0        120       5794       2187        707       16.3       1701         70         83         65         86         54         36 
    3962.0      91.61       0.65       10.1        120       6025       2191        707       15.0       1623         65         84         66         88         49         31 
    3963.0      89.73       0.67        9.8        120       5624       2191        707       14.6       1543         59         77         57         81         49         33 
    3964.0      88.12       0.68       10.0        121       6277       2193        708       14.0       1432         52         53         51         81         52         28 
    3965.0      78.98       0.76       10.4        120       6137       2192        707       14.7       1409         54         53         51         72         52         28 
    3966.0     100.05       0.60        9.8        120       6248       2189        707       14.4       1484         56         59         53         73         53         27 
    3967.0      90.89       0.66       10.1        120       6555       2186        707       16.2       1696         67         80         47         63         46         31 
    3968.0     105.77       0.57        9.8        120       6724       2190        707       16.6       1696         68         80         48         66         48         31 
    3969.0     106.98       0.56        9.9        120       6680       2193        707       16.4       1657         68         80         48         66         38         31 
    3970.0      74.16       0.81       10.5        121       6850       2192        707       15.6       1509         64         73         44         61         38         31 
    3971.0      99.23       0.60        9.8        120       6668       2191        707       16.5       1650         69         80         46         66         37         29 
    3972.0      93.97       0.64       10.1        120       6895       2192        707       16.3       1650         69         80         46         66         37         28 
    3973.0     101.90       0.59       10.2        120       6208       2190        707       13.6       1249         54         61         33         49         24         20 
    3974.0      94.00       0.64       10.2        120       6329       2191        707       13.6       1262         54         61         34         49         25         20 
    3975.0      89.25       0.67       10.0        120       6034       2194        707       13.9       1355         56         66         38         50         28         18 
    3976.0      87.62       0.68       10.1        120       5920       2192        707       13.9       1366         58         66         38         53         28         21 
    3977.0      83.03       0.72        9.7        120       5517       2201        707       14.7       1452         61         72         41         57         32         21 
    3978.0      89.67       0.67       10.0        120       5746       2194        707       15.3       1528         65         75         43         59         35         22 
    3979.0      81.48       0.74       10.2        120       5685       2191        707       17.4       1665         72         82         48         61         35         24 
    3980.0      88.17       0.68        9.7        121       6091       2192        707       17.3       1836         81         93         52         66         38         32 
    3981.0      87.99       0.68       10.0        120       6383       2194        707       17.1       1836         81         93         52         66         38         32 
    3982.0      79.59       0.75       10.2        120       6320       2196        707       17.1       1836         81         93         52         67         38         32 
    3983.0      67.21       0.89        9.9        120       6625       2197        707       16.9       1730         77         89         50         67         38         29 
    3984.0      72.11       0.83       10.1        120       6641       2193        707       16.8       1689         75         90         50         68         38         29 
    3985.0      85.74       0.70        9.9        121       6358       2197        708       16.8       1660         76         90         53         70         37         29 
    3986.0      83.34       0.72       10.2        120       6022       2198        707       17.1       1677         76         94         54         72         40         30 
    3987.0      89.86       0.67        9.6        120       6237       2197        707       17.4       1677         75         94         54         72         40         30 
    3988.0      84.86       0.71        9.7        121       6331       2195        707       16.6       1515         73         91         54         73         42         35 
    3989.0      68.16       0.88       10.1        120       6261       2196        707       16.5       1511         74         94         56         75         42         35 
    3990.0      77.99       0.77        7.9        102       6124       2207        708       16.0       1431         74         94         56         75         44         35 
    3991.0     111.92       0.54        9.8         85       7400       2225        708       13.1        895         48         69         46         64         37         35 
    3992.0     109.90       0.55       10.5         95       7302       2227        708       13.3        895         48         69         45         63         37         32 
    3993.0     120.90       0.50        8.4        120       7011       2216        709       13.5       1019         49         69         45         63         37         32 
    3994.0     111.01       0.54        8.4        119       6465       2217        709       13.6       1019         49         67         43         59         33         29 
    3995.0     125.07       0.48        9.0        119       6404       2219        709       14.1       1246         54         67         43         59         33         29 
    3996.0     113.34       0.53       10.8        119       7079       2219        709       14.8       1246         54         67         39         53         31         28 
    3997.0     132.25       0.45       11.1        119       6680       2221        709       15.3       1387         59         73         41         57         32         29 
    3998.0     121.87       0.49       10.8        119       6917       2214        709       16.1       1573         66         78         46         62         32         30 
    3999.0     115.70       0.52       11.5        119       7459       2222        708       16.7       1573         66         78         46         62         31         30 
    4000.0      91.90       0.65       10.7        120       6820       2216        708       17.5       1687         71         84         48         64         38         30 
    4001.0      84.15       0.71        5.6        119       6122       1623        596       18.0       1802         76         88         53         69         39         32 
    4002.0      82.28       0.73        7.2        119       6160       1749        614       18.8       1904         79         96         57         71         39         32 
    4003.0      79.00       0.76        6.6        119       6160       1745        624       19.0       1931         85         98         57         75         42         35 
    4004.0      85.64       0.70        5.2        119       5870       1571        588       19.2       1981         88        103         59         78         45         35 
    4005.0      82.44       0.73        6.1        119       5751       1709        606       19.4       1981         88        103         59         78         45         33 
    4006.0      75.56       0.79        6.4        119       5552       2005        669       20.2       2000         90        109         63         84         47         36 
    4007.0      80.72       0.74        6.1        119       5591       2234        711       19.7       2000         90        109         63         84         46         36 
    4008.0      83.96       0.71        7.3        119       5774       2228        711       19.3       1927         90        107         61         82         42         36 
    4009.0     110.97       0.54        9.0        119       6545       2234        711       19.0       1868         88        105         60         79         47         35 
    4010.0     120.90       0.50       10.0        119       6821       2237        711       19.1       1868         88        105         61         79         47         36 
    4011.0     119.47       0.50       10.2        119       6822       2236        711       19.5       1927         90        108         64         83         45         38 
    4012.0     113.33       0.53       10.2        119       6652       2238        711       19.4       1927         90        108         64         83         45         38 
    4013.0     110.98       0.54        9.9        120       6622       2239        711       19.1       1927         90        108         64         83         48         38 
    4014.0     107.64       0.56       10.2        119       6945       2234        711       19.2       1871         89        106         62         79         48         36 
    4015.0     104.44       0.57       10.6        120       6921       2239        711       19.7       1960         92        109         63         81         45         36 
    4016.0     109.93       0.55       10.4        119       6672       2240        711       19.6       1960         92        109         63         81         45         36 
    4017.0     115.70       0.52       10.0        119       6690       2239        711       19.4       1960         92        109         63         81         45         36 
    4018.0     113.36       0.53        9.9        119       7027       2242        711       19.6       1943         91        107         64         83         45         43 
    4019.0     109.90       0.55        9.7        120       6942       2243        711       20.4       2048         99        112         64         87         46         43 
    4020.0     108.61       0.55        9.9        119       6910       2241        711       20.9       2048         99        112         64         87         46         41 
    4021.0     129.39       0.46        9.7        119       6661       2240        711       20.7       2075         99        116         66         87         49         41 
    4022.0     133.73       0.45        9.9        119       6816       2235        711       20.5       2075         99        116         66         87         49         37 
    4023.0     112.83       0.53        9.6        120       6731       2240        711       20.9       2046         99        115         66         83         48         36 
    4024.0     100.34       0.60       10.2        119       6548       2247        711       20.8       2091         99        116         69         86         49         37 
    4025.0     101.47       0.59       10.4        119       6560       2242        711       20.7       2091         99        116         69         86         49         41 
    4026.0      97.42       0.62       10.2        120       6536       2240        711       20.9       2096        101        118         67         88         48         41 
    4027.0      99.25       0.60       10.1        119       6653       2240        711       21.3       2138        104        121         71         92         49         41 
    4028.0     108.42       0.55       10.1        120       7037       2240        711       21.9       2138        104        121         71         92         49         39 
    4029.0     106.22       0.56        9.8        119       6590       2246        711       21.7       2205        105        124         73         94         49         42 
    4030.0      89.80       0.67       10.1        119       6458       2238        711       22.3       2225        108        126         73         94         53         44 
    4031.0     120.31       0.50       10.4        120       6822       2240        711       22.8       2312        112        131         76         97         55         44 
    4032.0      97.65       0.61       10.7        119       6685       2249        711       23.3       2351        115        136         77        100         57         44 
    4033.0     102.34       0.59       10.2        119       7205       2243        711       22.9       2351        115        136         77        100         57         44 
    4034.0     101.49       0.59       10.1        120       7105       2249        711       22.2       2351        115        136         77        100         57         44 
    4035.0      92.02       0.65       10.3        119       7138       2236        710       21.7       2226        108        129         75         97         56         44 
    4036.0      88.58       0.68        9.9        119       6924       2244        711       21.1       2100        101        119         68         91         56         44 
    4037.0      90.83       0.66       10.2        120       6402       2245        711       21.1       2062        101        116         68         87         51         39 
    4038.0      83.18       0.72       10.2        119       6619       2243        711       20.3       2034         99        115         67         85         48         39 
    4039.0      73.91       0.81       10.5        119       7334       2244        711       19.9       1943         95        110         63         82         48         38 
    4040.0      92.14       0.65       10.7        119       7494       2243        711       19.2       1878         90        105         63         79         48         39 
    4041.0     105.29       0.57       10.4        119       7323       2243        711       18.9       1832         86        102         59         78         48         39 
    4042.0      93.18       0.64       10.8        119       7825       2243        711       18.9       1847         88        101         59         78         46         37 
    4043.0      87.33       0.69       11.1        119       7970       2246        711       18.8       1847         88        100         59         74         46         36 
    4044.0     104.10       0.58       10.6        119       7775       2248        710       18.2       1784         85         93         55         75         45         32 
    4045.0     115.06       0.52       10.5        119       7932       2247        711       14.6       1784         85         93         55         75         45         32 
    4046.0     116.45       0.52       10.3        120       7646       2246        711       12.7       1230         56         66         38         52         26         26 
    4047.0     115.07       0.52       10.5        119       7622       2253        711       15.9        990         45         51         30         41         17         19 
    4048.0     101.44       0.59       10.5        120       6865       2251        711       20.6       1712         71         83         49         64         34         27 
    4049.0      91.35       0.66       10.8        119       6619       2246        711       20.8       2168         92        102         58         79         45         36 
    4050.0      88.99       0.67       10.7        119       6816       2248        711       17.8       2168         92        102         58         79         45         36 
    4051.0      87.00       0.69       10.6        120       7540       2248        710       17.1       1655         71         77         45         57         36         28 
    4052.0      89.67       0.67       11.0        119       7060       2248        711       17.8       2168         92        102         58         79         45         36 
    4053.0      94.69       0.63       10.9        119       7134       2245        711       18.5       1551         63         65         35         48         30         20 
    4054.0      97.39       0.62       10.7        120       6784       2244        711       16.1       1332         55         56         35         44         25         19 
    4055.0      96.52       0.62       10.6        120       7214       2250        711       16.8       1332         55         56         35         44         25         19 
    4056.0      95.73       0.63       10.5        119       7280       2246        711       17.5       1433         58         62         34         47         27         16 
    4057.0      88.65       0.68       10.4        120       6740       2251        711       17.4       1507         60         62         36         47         27         19 
    4058.0      85.65       0.70       10.4        119       6295       2243        711       17.7       1507         60         62         36         47         26         22 
    4059.0      79.30       0.76       10.6        119       6231       2248        711       17.8       1527         60         62         36         47         24         23 
    4060.0      80.37       0.75       10.9        119       6037       2250        711       18.0       1549         60         62         36         47         27         23 
    4061.0      79.30       0.76       10.9        119       6333       2251        710       18.0       1556         61         62         36         48         28         19 
    4062.0      87.68       0.68       10.8        119       6175       2242        711       18.1       1556         61         63         36         48         28         23 
