 Bit Depth        ROP   ROP m/hr        WOB        RPM     TORQUE        SPP    FLWpmps T GAS main   C1  main   C2  main   C3  main   iC4 main   nC4 main   iC5 main   nC5 main        CO2   H2S Atmo   H2S Unit 
        ft       mn/f      ft/hr       klbs        rpm      lb*ft        psi        gpm   Units_20        ppm        ppm        ppm        ppm        ppm        ppm        ppm          %        ppm        ppm 
    5970.0       0.70      85.13        6.8        135       6415       1550        513      146.8       8120        773        526        331        379        501        377       0.02          0          0 
    5971.0       0.63      95.59        5.8        134       5751       1547        513      148.7       8141        776        526        331        379        501        377       0.02          0          0 
    5972.0       0.68      87.63        6.2        135       6127       1549        513      149.0       8141        776        517        330        367        501        378       0.02          0          0 
    5973.0       0.65      91.84        6.0        134       5689       1551        513      144.2       8035        769        510        323        367        491        378       0.02          0          0 
    5974.0       0.65      92.01        6.5        134       6345       1546        513      142.1       7645        733        483        310        354        468        359       0.02          0          0 
    5975.0       0.62      97.05        6.6        134       6333       1546        513      144.7       7443        707        474        305        343        457        349       0.02          0          0 
    5976.0       0.63      95.68        6.1        135       5982       1546        513      144.2       7827        745        496        315        358        481        363       0.02          0          0 
    5977.0       0.59     102.09        6.2        134       5994       1549        513      139.9       7827        745        496        315        358        481        363       0.02          0          0 
    5978.0       0.65      92.53        5.9        135       6140       1545        513      139.8       7565        722        481        309        346        462        356       0.02          0          0 
    5979.0       0.64      93.94        6.3        134       6118       1544        513      161.5       9238        882        586        368        403        541        395       0.02          0          0 
    5980.0       0.59     100.92        6.3        135       5939       1539        513      177.9      10816       1029        687        427        471        636        462       0.02          0          0 
    5981.0       0.63      95.26        6.5        135       6065       1543        513      177.9      10816       1029        687        427        471        636        462       0.02          0          0 
    5982.0       0.61      98.63        6.8        135       5868       1545        513      179.1      10232        974        652        402        448        605        452       0.02          0          0 
    5983.0       0.71      84.80        6.9        134       5713       1545        513      180.2      10512       1004        670        414        461        620        456       0.02          0          0 
    5984.0       0.62      97.07        6.8        135       5491       1543        513      179.4      10512       1004        670        414        461        620        456       0.02          0          0 
    5985.0       0.74      80.80        6.3        135       5464       1539        513      167.8      10177        979        657        409        456        612        455       0.02          0          0 
    5986.0       0.59     102.12        6.5        134       5743       1541        513      150.7       8155        761        524        331        374        505        391       0.02          0          0 
    5987.0       0.66      90.53        6.5        135       6148       1544        513      148.8       7842        759        504        321        361        483        369       0.02          0          0 
    5988.0       0.66      90.77        6.1        135       6045       1542        513      146.7       7842        759        504        321        352        483        369       0.02          0          0 
    5989.0       0.66      91.38        6.2        135       6067       1540        513      177.3       7606        739        501        313        352        466        359       0.01          0          0 
    5990.0       0.65      91.95        6.3        134       5585       1539        513      186.9      10881       1045        700        431        470        626        449       0.02          0          0 
    5991.0       0.66      91.23        6.3        134       5985       1542        513      186.1      10978       1054        712        441        482        648        481       0.02          0          0 
    5992.0       0.65      93.02        6.1        134       5611       1541        513      186.3      10849       1038        696        434        480        639        473       0.01          0          0 
    5993.0       0.64      93.72        6.2        135       6215       1542        513      187.0      10849       1038        696        434        480        639        473       0.01          0          0 
    5994.0       0.66      90.91        6.3        134       5674       1536        513      186.9      10601       1006        685        424        470        620        466       0.02          0          0 
    5995.0       0.67      89.05        6.1        135       5632       1538        513      174.9      10336        987        663        410        455        614        457       0.02          0          0 
    5996.0       0.63      94.58        5.9        134       6204       1543        513      168.3       9386        889        598        376        417        558        420       0.02          0          0 
    5997.0       0.64      93.75        6.1        135       5883       1542        513      159.7       8718        836        559        348        391        523        391       0.02          0          0 
    5998.0       0.68      87.96        6.2        135       6323       1538        513      125.3       6479        612        408        266        310        424        332       0.02          0          0 
    5999.0       0.64      93.79        6.0        134       6297       1537        513      128.4       8061        786        534        338        372        482        352       0.01          0          0 
    6000.0       0.67      89.36        5.8        134       6086       1540        513      139.6       9023        845        580        366        407        535        396       0.01          0          0 
    6001.0       0.64      94.47        6.5        135       5575       1540        513      148.3       9161        879        601        376        415        546        404       0.02          0          0 
    6002.0       0.63      95.15        6.9        134       6053       1538        513      148.4       9161        879        601        376        415        546        404       0.02          0          0 
    6003.0       0.59     101.49        6.5        135       5834       1536        513      133.1       7559        728        500        314        358        477        369       0.01          0          0 
    6004.0       0.59     101.94        6.8        135       6395       1536        513      131.2       7341        704        476        303        341        451        348       0.02          0          0 
    6005.0       0.61      97.65        7.1        134       6006       1539        513      131.4       7341        704        476        303        341        451        348       0.02          0          0 
    6006.0       0.60     100.62        6.7        134       6290       1538        513      136.7       7309        701        471        301        338        445        342       0.02          0          0 
    6007.0       0.61      97.70        6.1        135       6037       1540        513      137.7       7760        742        498        316        353        467        351       0.02          0          0 
    6008.0       0.63      94.78        5.8        134       6256       1534        513      149.6       8545        818        539        335        375        493        372       0.02          0          0 
    6009.0       0.67      89.98        5.9        134       6331       1533        513      150.4       8798        828        552        343        384        504        378       0.02          0          0 
    6010.0       0.63      95.54        6.1        135       6086       1536        513      151.2       8893        832        554        343        384        505        378       0.01          0          0 
    6011.0       0.61      97.95        5.5        120       5218       1531        513      151.4       8893        832        554        343        384        505        377       0.03          0          0 
    6012.0       0.66      91.33        4.0        135       5639       1523        513      131.0       7559        728        500        314        358        477        248       0.02          0          0 
    6013.0       0.66      90.67        4.0        135       5416       1522        513      134.0       7559        728        500        314        358        477        280       0.02          0          0 
    6014.0       0.69      87.43        4.2        135       5119       1520        513      136.7       7760        742        498        316        353        467        292       0.03          0          0 
    6015.0       0.67      89.60        4.4        135       5484       1517        513      115.5       6436        574        396        260        292        391        297       0.02          0          0 
    6016.0       0.69      87.43        4.6        135       5527       1520        513      116.4       6583        600        397        257        287        383        297       0.02          0          0 
    6017.0       0.67      88.89        4.4        134       5510       1523        513      117.0       6583        600        397        253        290        380        295       0.02          0          0 
    6018.0       0.69      86.83        4.4        135       5648       1520        513      122.3       7077        630        422        267        302        397        304       0.02          0          0 
    6019.0       0.67      89.60        4.7        135       5450       1517        513      121.9       7077        630        422        267        302        397        304       0.03          0          0 
    6020.0       0.70      85.35        4.8        135       5454       1516        513      125.0       7306        670        428        271        310        403        309       0.03          0          0 
    6021.0       0.64      93.82        4.8        134       5355       1520        513      126.2       7306        672        433        271        310        403        309       0.03          0          0 
    6022.0       0.68      88.25        5.4        135       5450       1523        513      125.6       7305        672        433        268        310        397        306       0.03          0          0 
    6023.0       0.66      90.82        5.5        134       5419       1523        513      125.1       7211        656        429        267        305        398        306       0.03          0          0 
    6024.0       0.67      89.63        5.4        135       5376       1523        513      123.4       6972        643        413        258        295        386        298       0.02          0          0 
    6025.0       0.66      91.06        5.7        134       5378       1523        513      122.3       7045        646        414        258        296        386        298       0.03          0          0 
    6026.0       0.67      89.60        5.8        135       5609       1529        513      120.0       7045        646        414        257        296        383        295       0.03          0          0 
    6027.0       0.79      76.22        5.1         81       4084       1534        512      119.9       6783        614        398        248        281        369        286       0.03          0          0 
    6027.0       0.79      76.22        5.1         81       4084       1534        512      120.0       7045        646        414        257        296        383        295       0.03          0          0 
    6028.0       0.80      74.67        8.2         57       4799       1541        511      120.0       7045        646        414        257        296        383        295       0.03          0          0 
    6029.0       0.84      71.75        8.7         57       4402       1541        511      119.9       6783        614        398        248        281        369        286       0.03          0          0 
    6030.0       0.79      76.22        9.1         57       4779       1541        511       94.3       3786        360        277        197        223        310        237       0.02          0          0 
    6031.0       0.80      74.68        9.0         57       5158       1541        511       99.7       4763        446        329        226        261        353        271       0.02          0          0 
    6032.0       0.77      77.92        6.9         57       4691       1540        511      102.6       4991        459        333        229        261        362        274       0.02          0          0 
    6033.0       0.84      71.75        6.0         57       4278       1540        511      102.8       4991        459        333        229        259        362        274       0.02          0          0 
    6034.0       0.77      77.78        3.4        101       4793       1533        511      109.9       5432        495        348        233        271        362        278       0.03          0          0 
    6035.0       0.74      81.32        1.1        134       5736       1532        511      117.0       6127        559        389        251        293        385        296       0.03          0          0 
    6036.0       0.75      79.56        1.4        135       5449       1528        511      119.7       6424        586        406        264        304        402        308       0.02          0          0 
    6037.0       0.77      77.99        4.0        134       5297       1523        511      118.6       6424        586        406        264        304        402        308       0.02          0          0 
    6038.0       0.72      83.16        4.4        135       5513       1525        511      119.4       6242        573        394        257        297        392        297       0.02          0          0 
    6039.0       0.77      77.85        4.3        135       5646       1530        511      122.6       6413        602        410        260        306        400        311       0.02          0          0 
    6040.0       0.75      79.54        4.1        135       5168       1527        511      122.9       6433        602        410        264        306        406        312       0.02          0          0 
    6041.0       0.74      81.31        4.2        134       5442       1524        511      123.5       6535        600        412        268        310        408        312       0.02          0          0 
    6042.0       0.77      77.85        4.2        135       5524       1524        511      122.4       6535        600        412        268        310        408        312       0.02          0          0 
    6043.0       0.79      76.31        4.1        135       5627       1527        511      121.8       6304        581        401        261        300        395        305       0.02          0          0 
    6044.0       0.79      75.54        4.0        134       5715       1523        511      125.8       6531        599        411        266        309        402        304       0.02          0          0 
    6045.0       0.81      73.97        4.1        135       5728       1520        511      125.9       6720        616        419        272        315        417        321       0.02          0          0 
    6046.0       0.81      74.01        4.2        134       5504       1522        511      124.4       6445        587        405        267        309        409        314       0.02          0          0 
    6047.0       0.78      77.36        4.2        135       5429       1526        511      124.4       6445        587        405        267        309        409        314       0.02          0          0 
    6048.0       0.81      73.98        4.4        134       5772       1523        511      125.4       6391        583        404        262        305        403        308       0.02          0          0 
    6049.0       0.80      75.39        4.5        135       5598       1521        511      127.6       6796        623        426        276        319        422        318       0.02          0          0 
    6050.0       0.83      72.64        4.6        135       5935       1522        511      127.6       6796        623        426        276        319        422        317       0.02          0          0 
    6051.0       0.78      76.98        4.7        135       6000       1524        511      125.3       6520        598        413        270        312        408        321       0.02          0          0 
    6052.0       0.81      73.98        4.3        134       5863       1521        511      127.8       6718        614        418        274        314        417        321       0.02          0          0 
    6053.0       0.81      74.06        4.5        134       6345       1519        511      128.8       6718        620        423        276        318        420        323       0.02          0          0 
    6054.0       0.83      72.62        4.4        135       5882       1525        511      128.5       6697        620        423        276        318        420        323       0.02          0          0 
    6055.0       0.80      75.47        4.6        134       5732       1527        511      126.0       6651        601        419        270        310        412        317       0.02          0          0 
    6056.0       0.78      77.06        4.6        134       5815       1523        511      131.0       6413        586        406        262        299        398        305       0.02          0          0 
    6057.0       0.81      74.22        4.6        134       5857       1524        511      126.6       6293        567        397        255        299        392        298       0.02          0          0 
    6058.0       0.81      73.90        4.6        134       5821       1527        511      116.4       6086        564        392        255        290        387        298       0.04          0          0 
    6059.0       0.81      74.01        5.1        135       5694       1526        511      116.8       6086        564        392        255        290        387        298       0.02          0          0 
    6060.0       0.78      77.09        4.5        134       5716       1525        511      118.1       6338        602        416        264        306        406        307       0.02          0          0 
    6061.0       0.81      74.09        4.4        134       5692       1525        511      120.2       6233        592        402        258        297        396        307       0.02          0          0 
    6062.0       0.81      73.99        4.6        134       5888       1526        511      125.6       6589        625        428        272        317        416        316       0.02          0          0 
    6063.0       0.78      77.34        4.9        134       5625       1524        511      126.3       6589        625        428        272        317        416        317       0.02          0          0 
    6064.0       0.75      80.20        5.0        135       5579       1525        511      123.0       6387        602        409        265        304        408        317       0.02          0          0 
    6065.0       0.74      80.98        4.9        134       5997       1528        511      123.6       6371        587        408        265        300        401        314       0.02          0          0 
    6066.0       0.71      84.40        4.1        134       5550       1526        511      127.4       6670        630        428        270        313        415        321       0.02          0          0 
    6067.0       0.75      80.39        3.6        135       5485       1523        511      126.2       6670        630        428        270        313        415        321       0.02          0          0 
    6068.0       0.76      79.10        4.2        135       5707       1522        511      125.4       6405        605        411        265        299        404        308       0.02          0          0 
    6069.0       0.75      80.39        4.5        134       5898       1525        511      123.3       6405        605        411        265        299        404        303       0.02          0          0 
    6070.0       0.73      82.34        4.8        135       5786       1523        511      119.4       5973        562        387        247        287        382        292       0.02          0          0 
    6071.0       0.78      76.89        5.0        134       5905       1520        511      113.4       5751        540        371        241        274        375        290       0.02          0          0 
    6072.0       0.75      79.93        4.7        135       6150       1519        511      109.0       5160        487        336        221        253        346        263       0.02          0          0 
    6073.0       0.79      76.22        4.6        134       5931       1523        511      107.7       4955        471        326        217        248        333        257       0.02          0          0 
    6074.0       0.84      71.75        4.6        134       5840       1524        511      118.0       5006        469        329        219        247        333        260       0.02          0          0 
    6075.0       0.75      80.22        5.8        135       6048       1521        511      131.0       6624        630        431        276        308        416        310       0.02          0          0 
    6076.0       0.81      73.66        5.8        135       6242       1521        511      133.1       7052        661        457        293        320        446        340       0.02          0          0 
    6077.0       0.77      78.12        5.4        134       6195       1520        511      136.1       7052        661        457        293        333        446        340       0.02          0          0 
    6078.0       0.82      73.11        4.9        135       5840       1520        511      138.4       7221        679        471        298        342        455        349       0.02          0          0 
    6079.0       0.78      76.45        4.9        134       5956       1518        511      139.3       7240        679        471        299        343        455        349       0.02          0          0 
    6080.0       0.77      77.56        5.0        134       6053       1520        511      137.6       7110        667        466        294        342        450        345       0.02          0          0 
    6081.0       0.78      76.50        4.9        134       5873       1518        511      118.2       5460        523        359        233        272        362        282       0.02          0          0 
    6082.0       0.80      74.89        5.2        134       6080       1518        511      116.7       5501        521        358        233        272        363        278       0.02          0          0 
    6083.0       0.85      70.53        5.5        135       5923       1516        511      132.4       6301        588        409        265        300        401        302       0.02          0          0 
    6084.0       0.72      83.24        5.8        135       6263       1517        511      139.5       7370        691        483        308        348        468        352       0.02          0          0 
    6085.0       0.81      74.33        5.7        135       6354       1518        511      145.2       7428        697        483        309        352        473        352       0.01          0          0 
    6086.0       0.78      76.80        5.1        134       5889       1516        511      146.4       7547        710        494        318        360        488        373       0.02          0          0 
    6087.0       0.79      75.66        5.1        134       6040       1515        511      135.6       7547        710        494        318        360        488        373       0.02          0          0 
    6088.0       0.78      77.14        5.3        135       6234       1514        511      132.4       6301        588        409        265        300        401        302       0.02          0          0 
    6089.0       0.80      74.70        5.5        135       6559       1516        511       84.9       5174        507        352        238        264        350        246       0.02          0          0 
    6090.0       0.77      78.07        5.8        134       6491       1513        511      101.7       5970        584        407        267        306        405        304       0.02          0          0 
    6091.0       0.74      81.31        6.3        134       6532       1513        511      106.3       5970        584        407        267        306        407        313       0.02          0          0 
    6092.0       0.76      79.34        6.2        134       6178       1515        511      107.1       5831        553        401        266        306        407        313       0.02          0          0 
    6093.0       0.69      87.02        6.2        135       6318       1517        511      106.2       5556        543        377        254        295        391        300       0.02          0          0 
    6094.0       0.70      85.39        5.8        134       6106       1514        511      105.9       5237        514        363        244        285        380        290       0.02          0          0 
    6095.0       0.74      81.27        5.4        134       6886       1516        511       96.3       4485        443        315        219        259        347        270       0.02          0          0 
    6096.0       0.71      84.62        4.6        135       6131       1516        511       96.9       4372        429        298        202        232        309        230       0.02          0          0 
    6097.0       0.75      79.73        4.8        134       6060       1518        511      101.6       4372        429        298        202        225        309        230       0.02          0          0 
    6098.0       0.80      75.20        4.8        135       5878       1515        511      101.1       4974        478        327        219        245        328        246       0.02          0          0 
    6099.0       0.78      76.83        6.8        134       5699       1513        511      112.2       5322        506        351        229        264        341        246       0.02          0          0 
    6100.0       0.81      74.33        5.0        127       5565       1511        511      112.9       6081        576        395        254        288        383        293       0.02          0          0 
    6101.0       0.76      79.43        3.4        130       5942       1295        466       85.3       1900        218        217        180        209        308        233       0.02          0          0 
    6102.0       0.74      81.28        4.2        130       6730       1345        481      142.3       5534        604        518        370        398        515        364       0.01          0          0 
    6103.0       0.76      79.26        4.6        131       6333       1504        511      162.6       7128        837        784        580        603        772        537       0.01          0          0 
    6104.0       0.85      70.45        4.2        131       5669       1508        511      163.2       7128        837        784        580        603        772        537       0.02          0          0 
    6105.0       0.82      73.24        4.0        136       6346       1507        511      149.0       6845        789        722        544        571        739        524       0.02          0          0 
    6106.0       0.77      78.14        4.3        136       5982       1510        511      127.9       6003        648        542        392        431        573        417       0.02          0          0 
    6107.0       0.85      70.37        3.9        135       5706       1509        511      120.0       5236        528        423        298        334        451        351       0.02          0          0 
    6108.0       0.77      77.85        3.4        136       5999       1510        511      118.7       5335        506        380        258        298        403        311       0.02          0          0 
    6109.0       0.82      73.21        3.5        136       5610       1508        511      119.1       5335        506        380        258        298        403        311       0.02          0          0 
    6110.0       0.80      74.67        3.5        136       5798       1512        511      120.5       5546        524        388        259        298        402        314       0.02          0          0 
    6111.0       0.79      76.21        3.6        136       5559       1512        511      124.6       5844        551        403        272        309        419        318       0.02          0          0 
    6112.0       0.80      74.67        3.6        136       5379       1511        511      130.1       6270        594        431        283        321        433        332       0.02          0          0 
    6113.0       0.85      70.28        3.0        136       5408       1510        511      133.1       6475        612        440        288        328        438        340       0.02          0          0 
    6114.0       0.77      77.92        3.2        136       5599       1513        511      132.9       6475        612        440        288        328        438        340       0.01          0          0 
    6115.0       0.80      74.67        3.3        136       5821       1513        511      131.0       6231        589        423        276        316        423        325       0.02          0          0 
    6116.0       0.82      73.19        3.4        136       5652       1513        511      133.3       6315        588        423        276        319        425        325       0.01          0          0 
    6117.0       0.84      71.74        3.2        136       5484       1513        511      133.0       6315        592        431        281        324        430        329       0.01          0          0 
    6118.0       0.76      79.45        4.2        136       5584       1517        511      131.3       5999        568        414        274        315        419        322       0.01          0          0 
    6119.0       0.82      73.12        4.7        136       6116       1518        511      131.6       5999        568        416        274        315        421        322       0.02          0          0 
    6120.0       0.82      73.21        4.2        136       5788       1511        511      134.8       6159        601        431        285        325        436        337       0.01          0          0 
    6121.0       0.84      71.69        4.1        136       6049       1515        511      135.8       6392        637        442        291        333        444        340       0.01          0          0 
    6122.0       0.77      77.71        4.1        136       6267       1521        511      138.5       6526        648        449        291        336        445        343       0.01          0          0 
    6123.0       0.80      74.68        4.1        135       6020       1519        511      139.1       6680        655        461        297        339        451        345       0.01          0          0 
    6124.0       0.79      76.20        4.3        136       5815       1516        511      143.5       6680        655        461        298        341        451        345       0.01          0          0 
    6125.0       0.77      77.92        3.9        136       5946       1512        511      145.6       6946        690        494        319        363        489        375       0.01          0          0 
    6126.0       0.77      77.85        4.5        136       6318       1524        511      144.9       6946        690        494        319        363        489        375       0.01          0          0 
    6127.0       0.70      85.34        4.3        136       6224       1526        511      129.4       6064        608        439        290        333        450        341       0.02          0          0 
    6128.0       0.76      79.44        4.3        136       6168       1522        511      122.6       4969        489        358        236        279        366        280       0.02          0          0 
    6129.0       0.77      77.94        4.7        136       6077       1520        511      116.3       4969        489        358        236        279        366        280       0.01          0          0 
    6130.0       0.76      79.44        5.9        136       6420       1526        511      108.8       4247        416        311        215        245        331        249       0.02          0          0 
    6131.0       0.75      79.77        6.4        136       6713       1528        511      107.5       4247        417        316        217        252        334        260       0.02          0          0 
    6132.0       0.73      82.62        5.7        136       6286       1525        511      105.9       4027        404        311        211        251        332        255       0.01          0          0 
    6133.0       0.75      79.65        5.2        136       6247       1525        511      110.1       4457        439        337        228        267        352        269       0.01          0          0 
    6134.0       0.80      74.60        5.6        136       6451       1527        511      114.5       4918        487        363        245        286        371        286       0.01          0          0 
    6135.0       0.83      72.57        5.7        135       6448       1524        511      116.9       5081        497        372        252        287        383        291       0.02          0          0 
    6136.0       0.79      75.72        5.7        136       5992       1525        511      115.0       5081        497        372        252        287        383        291       0.01          0          0 
    6137.0       0.78      76.84        4.9        135       6241       1528        511      118.4       4928        487        357        240        283        370        285       0.02          0          0 
    6138.0       0.81      74.10        4.3        136       5458       1526        511      124.5       5545        536        393        257        300        390        295       0.01          0          0 
    6139.0       0.83      72.47        4.5        136       6044       1521        511      126.3       5973        576        416        270        312        402        308       0.01          0          0 
    6140.0       0.79      75.64        4.8        136       6369       1522        511      126.1       5901        558        401        263        308        400        309       0.02          0          0 
    6141.0       0.78      77.17        4.7        136       6465       1524        511      125.8       5901        558        401        263        308        400        309       0.01          0          0 
    6142.0       0.83      72.51        4.4        136       6233       1523        511      132.3       6028        573        411        270        298        403        310       0.01          0          0 
    6143.0       0.83      72.59        4.8        136       5831       1519        511      135.3       6585        639        441        285        326        427        329       0.02          0          0 
    6144.0       0.81      73.92        6.4        136       6321       1521        511      135.8       6656        639        445        286        327        429        329       0.01          0          0 
    6145.0       0.75      80.35        6.8        136       6105       1525        511      135.4       6656        630        445        286        327        429        324       0.02          0          0 
    6146.0       0.83      72.58        6.8        136       6035       1524        511      134.6       6394        621        429        279        323        416        325       0.01          0          0 
    6147.0       0.81      73.97        6.5        136       6154       1521        511      132.2       6394        602        429        279        323        416        325       0.02          0          0 
    6148.0       0.79      75.77        6.8        136       6290       1522        511      121.6       5578        548        379        249        290        380        292       0.02          0          0 
    6149.0       0.78      77.33        6.5        136       6225       1524        511      120.5       5369        527        366        239        275        364        280       0.01          0          0 
    6150.0       0.83      72.37        6.4        136       6165       1524        511      118.3       5161        502        351        231        267        352        270       0.01          0          0 
    6151.0       0.81      73.93        6.9        136       6381       1521        511      118.0       5259        512        356        234        279        358        270       0.02          0          0 
    6152.0       0.81      74.06        7.6        136       6328       1525        511      123.2       5630        548        385        250        291        377        284       0.01          0          0 
    6153.0       0.79      75.71        7.3        136       6138       1524        511      127.6       6158        595        418        266        306        403        307       0.01          0          0 
    6154.0       0.73      82.50        6.8        136       6328       1521        511      123.3       6158        595        418        266        306        403        307       0.02          0          0 
    6155.0       0.73      82.23        6.8        136       6552       1521        511      117.2       5234        509        355        229        272        357        270       0.02          0          0 
    6156.0       0.78      77.04        7.0        136       6569       1522        511      113.7       5215        506        348        227        264        348        263       0.02          0          0 
    6157.0       0.72      83.77        6.9        136       6125       1522        511      107.9       4982        482        337        218        254        334        254       0.02          0          0 
    6158.0       0.74      80.86        6.9        136       6242       1521        511      102.8       4197        409        296        202        222        302        232       0.01          0          0 
    6159.0       0.74      81.24        7.0        135       6400       1502        508      100.8       4197        409        296        202        227        302        232       0.02          0          0 
    6160.0       0.73      81.98        7.1        136       6206       1369        482       99.2       3778        359        268        185        209        283        217       0.01          0          0 
    6161.0       0.74      80.68        6.9        136       6279       1323        472      102.2       4248        408        295        199        225        298        225       0.01          0          0 
    6162.0       0.77      78.00        7.2        136       6130       1367        483      126.5       5165        487        344        222        260        328        242       0.01          0          0 
    6163.0       0.77      78.40        6.4        136       6169       1288        463      137.2       7289        696        474        296        333        429        322       0.01          0          0 
    6164.0       0.82      73.15        7.0        135       6261       1334        475      147.9       7745        734        495        312        354        455        346       0.01          0          0 
    6165.0       0.77      78.35        7.3        136       6570       1404        488      156.2       8268        778        533        329        377        483        369       0.01          0          0 
    6166.0       0.81      74.40        7.2        135       6440       1421        492      158.8       8772        821        567        346        393        507        385       0.01          0          0 
    6167.0       0.77      77.81        6.8        136       6517       1461        500      149.3       8772        821        567        346        393        507        385       0.01          0          0 
    6168.0       0.84      71.76        7.0        136       6335       1497        507      120.4       5155        487        336        218        249        332        248       0.01          0          0 
    6169.0       0.76      79.16        7.3        136       6313       1512        509      118.2       5155        487        336        218        249        332        248       0.01          0          0 
    6170.0       0.80      74.72        6.9        136       5698       1509        508      128.6       7362        695        464        293        336        417        310       0.02          0          0 
    6171.0       0.77      77.67        6.7        136       6288       1510        508      137.2       7650        717        492        302        345        439        331       0.02          0          0 
    6172.0       0.79      75.55        7.1        135       6339       1511        508      148.0       8476        796        534        330        374        474        365       0.01          0          0 
    6173.0       0.79      75.70        7.1        136       6499       1510        508      150.4       8476        796        534        330        374        474        365       0.01          0          0 
    6174.0       0.80      75.01        7.1        136       6198       1507        508      141.7       8243        770        520        321        363        469        361       0.01          0          0 
    6175.0       0.82      73.08        6.8        135       6673       1509        508      100.5       5489        508        347        220        262        342        266       0.02          0          0 
    6176.0       0.75      80.54        7.0        136       6385       1511        508      103.7       6208        584        404        257        289        361        258       0.01          0          0 
    6177.0       0.85      70.55        7.3        136       6287       1509        508      110.6       7246        674        449        283        311        405        300       0.02          0          0 
    6178.0       0.74      81.27        7.1        136       6228       1505        508      109.4       6937        648        439        272        309        393        296       0.02          0          0 
    6179.0       0.83      71.94        8.0        135       6918       1508        508      109.6       6730        625        423        263        299        381        288       0.02          0          0 
    6180.0       0.76      79.10        8.3        135       6794       1511        508      107.6       6334        594        403        258        286        374        285       0.01          0          0 
    6181.0       0.74      81.59        9.4        136       7029       1322        470       99.8       5370        503        349        228        265        346        261       0.01          0          0 
    6182.0       0.75      79.81       10.2        136       7369       1313        473       90.3       4235        407        297        198        228        309        236       0.01          0          0 
