  MeasDpth Clmn3 Lt N  %Cutt  #1   Code  #1  %Cutt  #2   Code  #2  %Cutt  #3   Code  #3  %Cutt  #4   Code  #4  %Cutt  #5   Code  #5 Tn ClmCo 1 Tn ClmCo 2 Tn ClmCo 3 
        ft        Nb.          %       Code          %       Code          %       Code          %       Code          %       Code       Code       Code       Code 
    275.26        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    275.33        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    276.57        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    276.64        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    277.89        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    277.95        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    279.20        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    279.27        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    280.51        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    280.58        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    281.82        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
