 Bit Depth   ROP m/hr        ROP        WOB        RPM     TORQUE        SPP    FLWpmps T GAS main   C1  main   C2  main   C3  main   iC4 main   nC4 main   iC5 main   nC5 main 
        ft      ft/hr       mn/f       klbs        rpm      lb*ft        psi        gpm   Units_20        ppm        ppm        ppm        ppm        ppm        ppm        ppm 
    7241.0     113.66       0.53       10.9         91      16996       1468        469      237.0      14596       1091        718        462        519        683        516 
    7242.0     119.30       0.50        7.4         89      16987       1467        469      238.5      14669       1094        718        462        515        683        519 
    7243.0     117.56       0.51        7.8         92      16718       1465        469      247.9      14669       1094        715        460        515        678        519 
    7244.0     107.78       0.56        9.7         90      16984       1464        469      256.3      16060       1182        778        494        548        711        535 
    7245.0     131.96       0.45       11.5         90      16670       1466        469      260.1      16897       1256        817        511        566        736        555 
    7246.0     113.28       0.53        8.8         92      16790       1469        469      272.9      18504       1368        884        550        607        784        585 
    7247.0     114.48       0.52        9.4         90      16800       1468        469      271.8      18504       1368        884        550        607        784        585 
    7248.0     117.67       0.51       10.9         91      16561       1463        469      271.9      18504       1368        884        550        607        784        585 
    7249.0     106.64       0.56       11.4         91      16663       1466        469      270.9      17866       1321        857        532        593        770        581 
    7250.0     134.13       0.45       12.8         90      16483       1470        469      271.2      17411       1294        837        521        581        755        575 
    7251.0     117.67       0.51       11.1         92      16460       1468        469      272.9      18035       1341        866        536        595        763        575 
    7252.0     111.08       0.54       11.2         90      16986       1467        469      278.9      18713       1390        891        547        601        772        583 
    7253.0     127.46       0.47       10.9         90      16559       1467        469      285.5      18713       1390        891        547        601        772        583 
    7254.0     129.36       0.46        7.5         92      17036       1466        469      282.6      19145       1438        910        557        622        797        599 
    7255.0     127.64       0.47        8.4         89      17074       1465        469      259.6      19145       1438        910        557        622        797        599 
    7256.0     123.53       0.49        9.1         91      16560       1465        469      206.5      11437        856        559        354        412        590        482 
    7257.0     118.40       0.51        9.7         92      16881       1470        469      202.7      11437        856        559        354        412        590        482 
    7258.0     114.61       0.52       11.7         85      16573       1468        469      309.2      22720       1704       1055        620        665        742        504 
    7259.0     111.99       0.54       13.2         80      15069       1465        469      346.6      22720       1704       1055        620        665        742        504 
    7260.0      80.31       0.75       13.8         79      15276       1467        469      340.6      26457       1993       1262        755        838       1024        742 
    7261.0      96.35       0.62       13.7         88      16165       1468        469      266.3      15499       1192        781        489        564        773        607 
    7262.0     123.35       0.49       12.9         90      17299       1469        469      290.7      18356       1402        900        545        596        773        607 
    7263.0     113.47       0.53       10.2         90      16689       1467        469      189.7      13245       1030        664        409        445        576        434 
    7264.0     119.07       0.50       11.6         92      16851       1471        469      178.8      12685        982        633        388        427        539        395 
    7265.0      79.53       0.75       13.3         90      16676       1469        469      163.8      10259        791        514        321        334        405        278 
    7266.0     103.37       0.58       13.3         92      16655       1469        469      178.8      12685        982        633        388        427        539        395 
    7267.0      90.21       0.67       13.4         89      16875       1464        469      189.7      13245       1030        664        409        445        576        434 
    7268.0     114.59       0.52       13.5         92      16685       1468        469      200.1      14108       1086        705        433        481        608        456 
    7269.0      82.95       0.72       13.9         90      16677       1469        469      204.8      14108       1086        705        433        481        614        467 
    7270.0      95.35       0.63       14.1         92      16197       1467        469      208.4      13779       1071        700        432        478        614        467 
    7271.0      84.40       0.71       13.5         90      16594       1467        469      224.5      13784       1060        695        434        475        619        473 
    7272.0     115.56       0.52       12.1         91      16379       1469        469      210.8      13965       1066        695        434        475        619        473 
    7273.0     107.39       0.56       12.7         90      17209       1468        469      212.9      14649       1111        733        452        505        640        483 
    7274.0      54.18       1.11        7.9         77      14716       1464        469      204.7      14649       1111        733        452        505        640        483 
    7275.0      71.16       0.84        6.0         88      16218       1467        469      165.3       6354        531        435        307        342        462        351 
    7276.0      73.95       0.81        6.1         89      16028       1469        469      171.2       8385        670        505        344        387        513        394 
    7277.0      69.58       0.86        6.4         88      16068       1469        469      177.1       9274        737        537        359        401        524        402 
    7278.0      70.76       0.85        7.5         88      16408       1468        469      181.2       9478        749        544        364        411        542        414 
    7279.0      72.52       0.83        5.4         89      15836       1466        469      186.2       9683        769        553        367        411        542        418 
    7280.0      73.72       0.81        8.0         88      16021       1471        469      189.1       9973        797        567        376        421        558        425 
    7281.0      74.29       0.81        7.9         89      16199       1471        469      192.1      10145        803        579        384        429        574        437 
    7282.0      78.85       0.76        8.4         88      16106       1471        469      194.0      10145        813        579        386        435        575        440 
    7283.0      71.01       0.84       10.7         88      15844       1464        469      194.9      10101        813        579        386        435        577        444 
    7284.0      75.14       0.80        9.3         89      15631       1465        469      202.6      10217        820        583        386        430        577        444 
    7285.0      74.72       0.80        7.7         88      15845       1464        469      206.6      11478        914        633        411        458        605        457 
    7286.0      67.52       0.89        7.8         89      15550       1464        469      209.0      11478        914        633        415        461        610        467 
    7287.0      77.81       0.77       10.4         89      15644       1461        469      208.3      11442        910        632        415        461        610        467 
    7288.0      50.08       1.20       10.9         89      15920       1461        469      202.2      11100        884        616        402        450        601        458 
    7289.0      34.13       1.76       11.2         89      15887       1458        469      186.7      10214        822        576        383        425        570        442 
    7290.0      55.56       1.08        7.9         78      14438       1456        469      181.3       6217        532        454        331        372        507        387 
    7291.0      75.29       0.80        8.0         81      14879       1458        469      195.1       9386        767        581        396        440        589        446 
    7292.0      73.35       0.82        9.9         81      14429       1457        469      201.9      10864        870        633        424        478        633        482 
    7293.0      74.48       0.81        8.1         85      15201       1457        469      208.7      11447        911        648        430        487        642        492 
    7294.0      69.35       0.87        7.0         91      16128       1459        469      212.5      11653        941        663        439        491        646        496 
    7295.0      72.06       0.83        8.8         90      15917       1460        469      217.8      12105        975        687        453        511        669        505 
    7296.0      68.16       0.88       10.9         90      16162       1462        469      254.7      13169       1069        751        492        545        696        527 
    7297.0      71.81       0.84        5.3         92      15801       1459        469      263.2      13693       1329       1198        837        875        955        668 
    7298.0      66.75       0.90        4.6         90      15951       1458        469      264.7      13693       1329       1245        986       1053       1186        828 
    7299.0      72.29       0.83        3.7         90      16333       1459        469      259.6      12797       1172       1015        731        804        995        740 
    7300.0      69.04       0.87        4.7         91      16041       1461        469      246.0      12797       1102        851        581        647        817        617 
    7301.0      69.51       0.86        6.1         90      16150       1460        469      237.8      12525       1049        780        525        586        756        572 
    7302.0      71.95       0.83        2.1         90      16271       1459        469      239.0      12826       1052        755        496        557        710        546 
    7303.0      96.99       0.62        4.7         91      15959       1459        469      240.3      12826       1052        755        496        557        710        539 
    7304.0      99.33       0.60        7.7         91      16384       1459        469      250.0      14301       1133        788        504        566        720        546 
    7305.0     100.46       0.60        5.7         90      16085       1453        469      263.4      16089       1265        872        551        619        775        575 
    7306.0      97.46       0.62        6.1         92      16364       1458        469      267.4      16089       1265        872        551        619        775        575 
    7307.0      98.91       0.61        5.3         89      16320       1454        469      266.6      16373       1282        883        555        622        795        599 
    7308.0     100.99       0.59        5.4         92      15980       1456        469      262.5      16373       1282        883        555        622        795        599 
    7309.0     100.18       0.60        7.2         90      16629       1456        469      261.9      15391       1209        830        534        594        770        587 
    7310.0     102.45       0.59        7.4         91      16462       1453        469      256.3      15391       1209        830        534        594        768        583 
    7311.0     105.31       0.57        7.1         90      16517       1458        469      244.1      16580       1305        874        550        594        700        487 
    7312.0      96.99       0.62        7.5         90      16283       1456        469      256.3      15391       1209        830        534        594        768        583 
    7313.0     101.10       0.59        7.6         91      16205       1456        469      244.1      16580       1305        874        550        594        700        487 
    7314.0     102.45       0.59        8.9         89      16405       1457        469      259.8      18391       1448        974        608        676        844        617 
    7315.0      95.07       0.63        7.7         92      16255       1454        469      282.2      20345       1594       1078        669        738        921        675 
    7316.0      97.75       0.61        9.3         90      16802       1453        469      290.0      20345       1594       1078        669        738        921        675 
    7317.0      94.93       0.63        8.4         92      16522       1456        469      296.5      20345       1632       1103        688        761        959        713 
    7318.0      69.47       0.86       12.1         90      16774       1452        469      300.1      20248       1640       1117        704        781        991        736 
    7319.0      78.47       0.76       11.2         91      16387       1452        469      275.5      20248       1640       1117        704        781        991        736 
    7320.0     109.46       0.55        8.3         90      16869       1455        469      263.3      16370       1354        959        621        702        920        695 
    7321.0     115.44       0.52        6.3         91      16828       1460        469      239.0      14742       1208        858        564        650        878        675 
    7322.0      99.55       0.60       10.8         80      15892       1455        469      238.4      12216        988        676        438        484        646        505 
    7323.0      90.28       0.66       11.5         80      15022       1457        469      213.4      10732        865        600        395        456        642        504 
    7324.0      81.14       0.74       11.7         79      15304       1457        469      202.7      10732        865        600        393        439        585        450 
    7325.0      77.59       0.77       12.1         80      15020       1456        469      234.8       8296        668        473        313        357        499        397 
    7326.0      72.51       0.83       11.9         79      15481       1457        469      265.2      16413       1320        921        583        632        744        522 
    7327.0      69.77       0.86       11.5         80      14990       1457        469      273.6      17300       1416       1013        656        732        927        680 
    7328.0     101.50       0.59       11.9         78      15767       1457        469      286.4      18288       1497       1078        698        773        985        721 
    7329.0      94.25       0.64       11.7         81      15530       1463        469      299.3      19250       1569       1126        722        802       1023        761 
    7330.0      94.83       0.63       11.6         79      15798       1461        469      304.3      19250       1569       1126        722        802       1023        761 
    7331.0     100.37       0.60       11.6         80      15303       1464        469      310.5      19292       1571       1126        722        805       1030        762 
    7332.0      92.47       0.65       11.7         79      15922       1463        469      316.9      19922       1640       1156        740        822       1048        782 
    7333.0      90.15       0.67       12.1         80      15245       1463        469      326.2      20811       1709       1196        764        844       1078        796 
    7334.0      80.81       0.74       12.0         79      15365       1465        469      327.8      20811       1709       1196        764        844       1083        813 
    7335.0      87.08       0.69       10.7         80      15216       1463        469      325.2      20552       1684       1181        758        843       1083        813 
    7336.0      94.83       0.63       11.3         79      15499       1464        469      327.6      19978       1645       1155        738        827       1071        798 
    7337.0      88.05       0.68       11.4         81      15510       1466        469      327.4      19978       1645       1155        737        827       1057        789 
    7338.0      84.67       0.71       11.5         79      15311       1467        469      334.0      20512       1688       1177        755        840       1074        801 
    7339.0      79.02       0.76       11.5         80      15292       1466        469      336.4      20512       1688       1177        755        840       1087        809 
    7340.0      67.21       0.89       11.7         80      15028       1466        469      326.0      20072       1662       1171        752        838       1087        809 
    7341.0      62.53       0.96       11.9         79      15285       1464        469      239.8      10516        900        655        447        522        771        629 
    7342.0      80.20       0.75       11.9         80      15323       1466        469      250.1      10283        874        628        421        470        639        513 
    7343.0      87.14       0.69       12.4         80      15252       1466        469      242.2      11254        950        687        463        524        729        554 
    7344.0      90.19       0.67       12.4         80      15376       1463        469      267.0      11254        950        687        463        524        729        554 
    7345.0      74.05       0.81       12.7         80      15297       1468        469      332.0      19081       1564       1088        684        747        893        632 
    7346.0      78.34       0.77       12.9         79      15342       1467        469      337.0      21321       1768       1253        807        894       1129        814 
    7347.0      64.53       0.93       13.1         81      15382       1467        469      302.4      21321       1768       1253        807        894       1129        814 
    7348.0      67.24       0.89       12.6         79      15159       1468        469      289.9      15654       1337        983        653        744       1002        768 
    7349.0      67.09       0.89       12.7         81      15439       1468        469      284.0      14079       1226        928        627        709        935        712 
    7350.0      53.10       1.13       12.5         91      16902       1469        469      281.5      14079       1226        928        627        709        935        712 
    7351.0      71.11       0.84       12.8         91      16816       1467        469      267.2      12356       1098        848        576        653        882        678 
    7352.0      75.45       0.80       13.0         90      17026       1468        469      256.3      12356       1098        848        576        647        862        660 
    7353.0      55.20       1.09       12.8         86      16265       1467        469      246.2       9519        835        647        453        527        767        612 
    7354.0      68.12       0.88       12.1         78      15062       1508        475      308.7      17731       1503       1138        750        832       1153        828 
    7355.0      59.13       1.01       11.9         76      15163       1662        496      177.9       5857        565        505        368        408        543        392 
    7356.0      72.71       0.83       11.9         79      15129       1309        436      207.8       9191        819        660        465        519        679        498 
    7357.0      70.98       0.85       13.0         79      15256       1314        433      220.0      11744       1000        765        526        591        765        570 
    7358.0      75.82       0.79       12.1         80      15174       1324        438      233.1      12117       1023        769        526        591        779        582 
    7359.0      73.78       0.81       12.1         80      15171       1203        419      244.0      12944       1079        805        544        613        812        613 
    7360.0      77.14       0.78       12.6         80      14998       1416        463      255.0      14163       1169        860        572        639        837        627 
    7361.0      73.85       0.81       12.0         81      15151       1734        511      267.2      15170       1351       1061        685        749        904        665 
    7362.0      79.87       0.75       11.8         86      15946       1743        512      273.8      15170       1351       1061        685        749        918        690 
    7363.0      98.92       0.61       11.3         92      16839       1748        512      271.9      15027       1308       1014        665        735        918        690 
    7364.0     101.68       0.59       10.0         89      16939       1746        512      279.5      15444       1276        935        607        676        868        660 
    7365.0      97.22       0.62       11.7         92      16583       1744        512      293.2      17507       1420       1006        635        708        884        665 
    7366.0      99.91       0.60        8.5         90      17086       1744        512      297.6      18651       1494       1042        653        735        923        683 
    7367.0     106.50       0.56        7.6         91      16475       1746        512      299.0      18651       1511       1042        653        735        923        683 
    7368.0      98.83       0.61       10.4         91      17015       1746        512      302.3      18520       1511       1038        645        719        914        685 
    7369.0      96.26       0.62       11.4         90      16530       1745        512      299.8      18458       1514       1040        647        719        914        685 
    7370.0     104.37       0.57        9.3         92      16372       1749        512      310.6      18445       1514       1040        647        718        904        682 
    7371.0     103.61       0.58        8.7         89      16575       1742        512      311.4      19830       1618       1102        678        751        934        700 
    7372.0      98.97       0.61        8.5         92      16220       1744        512      310.3      19830       1618       1102        678        751        934        700 
    7373.0     103.51       0.58        8.3         90      16800       1744        512      306.0      19294       1563       1065        659        737        931        699 
    7374.0     104.86       0.57        6.5         87      15992       1743        512      306.1      18534       1499       1016        630        709        904        686 
    7375.0      86.34       0.69        8.6         79      14728       1741        512      300.1      18400       1477       1007        629        703        904        686 
    7376.0      82.02       0.73        9.2         79      14601       1321        429      290.7      17319       1412        976        621        703        891        673 
    7377.0      84.72       0.71       10.9         79      14973       1397        457      282.3      15487       1264        908        588        667        874        659 
    7378.0      57.48       1.04        9.7         78      14763       1436        462      278.9      14944       1237        877        577        648        859        653 
    7379.0      53.41       1.12       11.0         79      14779       1413        455      258.3      13103       1111        811        545        620        838        640 
    7380.0      48.35       1.24       12.2         79      14626       1828        528      250.3      11485       1002        751        514        584        794        608 
    7381.0      53.09       1.13        9.8         79      14911       1675        500      249.1      10569        942        743        518        582        787        602 
    7382.0      53.60       1.12        9.6         78      14906       1678        502      248.2      10372        941        747        521        593        791        602 
    7383.0      52.28       1.15        9.7         79      14691       1677        503      250.9      10654        958        765        535        611        809        615 
    7384.0      60.98       0.98       10.8         80      14839       1656        498      248.2      10372        941        747        521        593        791        602 
    7385.0     137.17       0.44       12.5         81      15778       1592        486      249.1      10569        942        743        518        582        787        602 
    7386.0     134.31       0.45       12.9         80      15216       1593        486      250.3      11485       1002        751        514        584        794        608 
    7387.0     115.88       0.52       13.9         82      14817       1596        487      258.3      13103       1111        811        545        620        838        640 
    7388.0     145.56       0.41       13.3         80      15138       1594        486      258.4      17560       1388        950        589        639        768        549 
    7389.0     126.50       0.47       13.0         80      15033       1595        487      273.0      17560       1388        950        589        639        768        549 
    7390.0     116.65       0.51       13.4         82      15220       1594        486      281.3      18984       1531       1041        638        706        865        631 
    7391.0     120.61       0.50       13.3         80      15522       1590        486      286.8      19640       1552       1051        642        708        887        661 
    7392.0     137.36       0.44       13.2         80      14813       1590        487      296.8      19640       1552       1051        642        708        887        661 
    7393.0     119.50       0.50       13.8         82      14932       1594        487      302.1      20571       1649       1101        669        741        906        676 
    7394.0     123.09       0.49       13.6         80      15470       1592        486      327.5      21762       1728       1162        700        769        938        691 
    7395.0     118.00       0.51       13.3         81      15233       1594        487      382.4      28332       2438       1777       1057       1101       1184        834 
    7396.0     116.65       0.51       13.2         82      15220       1593        487      384.3      28332       2438       1777       1057       1101       1184        834 
    7397.0     120.11       0.50       14.5         79      15414       1590        487      372.3      28332       2438       1948       1421       1495       1566       1070 
    7398.0     123.83       0.48       14.3         82      14793       1592        487      359.9      20316       1971       1948       1421       1495       1566       1070 
    7399.0     107.70       0.56       14.1         81      15776       1587        487      357.7      20316       1933       1674       1145       1230       1382       1002 
    7400.0     112.95       0.53       14.1         80      15450       1592        487      335.1      19969       1737       1325        852        931       1115        845 
    7401.0     123.15       0.49       14.2         82      15180       1594        487      322.5      19969       1737       1325        852        931       1115        845 
    7402.0     124.83       0.48       13.1         79      15430       1596        487      322.8      19274       1634       1173        733        808        974        731 
    7403.0     117.94       0.51       13.5         80      14970       1594        487      312.5      19225       1572       1125        702        777        962        725 
    7404.0     131.90       0.45       13.0         82      15333       1594        487      318.2      19225       1573       1125        702        777        962        725 
    7405.0     124.83       0.48       13.2         80      15572       1593        487      323.8      20312       1625       1131        695        768        948        711 
    7406.0     115.28       0.52       13.9         80      15137       1591        487      318.6      20312       1625       1131        695        768        948        711 
    7407.0     109.57       0.55       14.0         82      14792       1592        487      310.2      18755       1525       1043        645        716        902        688 
    7408.0     120.21       0.50       13.6         79      15229       1592        487      313.5      19295       1562       1065        652        728        904        688 
    7409.0     110.67       0.54       14.0         82      15235       1589        487      315.3      19333       1562       1065        653        728        912        684 
    7410.0     111.83       0.54       14.3         80      15386       1591        487      309.9      19333       1555       1062        653        725        912        684 
    7411.0     113.00       0.53       14.0         81      15023       1593        487      304.9      19333       1555       1062        653        725        912        684 
    7412.0     108.58       0.55       13.3         81      15278       1591        487      305.4      18149       1475       1007        628        702        891        681 
    7413.0     107.60       0.56       14.0         80      15945       1591        487      300.1      17981       1447        998        618        692        882        662 
    7414.0     110.72       0.54       13.5         82      15896       1639        495      295.8      16940       1381        954        593        664        852        648 
    7415.0     114.00       0.53       13.8         79      16151       1692        503      299.5      16940       1381        954        593        664        841        634 
    7416.0     115.66       0.52       14.3         81      15390       1695        504      298.4      17308       1418        981        611        683        858        647 
    7417.0     106.33       0.56       14.2         81      15455       1696        504      293.0      17308       1418        981        611        683        858        647 
    7418.0      94.59       0.63       13.9         80      15678       1697        504      295.8      16940       1381        954        593        664        852        648 
    7419.0     112.76       0.53       14.4         82      15431       1696        504      305.4      18149       1475       1007        628        702        891        681 
    7420.0     106.50       0.56       14.2         80      15956       1698        504      324.6      18037       1480       1020        624        667        765        540 
    7421.0      93.13       0.64       14.3         81      15003       1651        496      325.1      20737       1725       1219        762        843       1020        737 
    7422.0     119.18       0.50       15.1         81      15688       1466        467      324.6      18037       1480       1020        624        667        765        540 
    7423.0     120.84       0.50       16.1         96      17064       1470        467      325.1      20737       1725       1219        762        843       1020        737 
    7424.0     137.11       0.44       17.2        102      17993       1472        467      329.8      17355       1475       1117        726        801        998        730 
    7425.0      87.48       0.69       17.6        100      18243       1469        467      337.7      20966       1718       1246        796        886       1100        799 
    7426.0      92.38       0.65       18.4        101      17615       1468        467      338.9      20966       1718       1246        796        886       1100        821 
    7427.0     129.81       0.46       17.4        100      18059       1468        467      344.5      20579       1693       1225        786        876       1097        821 
    7428.0     115.98       0.52       13.0        100      17783       1469        467      363.2      21533       1747       1245        787        876       1099        822 
    7429.0     132.03       0.45       14.1        102      18215       1473        467      379.2      25458       2035       1405        873        962       1178        865 
    7430.0     129.86       0.46       14.6         99      18292       1472        467      387.7      25458       2035       1405        873        962       1178        865 
    7431.0     124.21       0.48       15.4        101      17981       1468        467      391.2      26067       2077       1442        894        988       1221        902 
    7432.0      73.74       0.81       12.5         91      16710       1465        466      387.4      26067       2077       1442        894        988       1221        902 
    7433.0      80.39       0.75       12.4         79      15630       1457        465      256.4      10510        960        785        550        629        844        639 
    7434.0      91.70       0.65       12.3         81      15040       1458        465      255.8      10510        960        785        550        629        844        639 
    7435.0      86.01       0.70       13.2         83      15475       1455        465      253.3      10510        960        785        550        629        844        639 
    7436.0     104.52       0.57       12.7        102      17288       1452        465      265.4      10376        902        695        477        554        761        591 
    7437.0      99.95       0.60       13.5        100      17858       1453        465      364.4      24977       2049       1423        865        925       1010        698 
    7438.0     108.78       0.55       14.1        101      17373       1451        465      416.7      24977       2049       1423        865        925       1010        698 
    7439.0     105.62       0.57       10.0        101      17761       1456        465      419.7      30616       2454       1707       1046       1142       1331        938 
    7440.0     100.68       0.60       10.6        100      17869       1457        465      364.4      24977       2049       1423        865        925       1010        698 
    7441.0     100.76       0.60       12.9        102      17590       1451        465      265.4      10376        902        695        477        554        761        591 
    7442.0      95.33       0.63       14.5         99      18286       1455        465      276.0      14178       1170        817        509        517        515        315 
    7443.0     106.61       0.56       15.0        101      17854       1455        465      289.8      19371       1603       1136        706        772        910        630 
    7444.0     114.65       0.52       16.1         90      16768       1455        465      298.3      20456       1689       1196        750        828       1007        724 
    7445.0     113.37       0.53       13.4         89      16675       1453        465      302.8      20116       1627       1141        712        775        895        619 
    7446.0     129.38       0.46       12.1         91      16963       1457        465      289.8      19371       1603       1136        706        772        910        630 
    7447.0     118.34       0.51        8.1         88      17040       1453        465      280.7      11741        964        673        424        426        432        287 
    7448.0     103.56       0.58        9.3         90      16832       1455        465      302.8      20116       1627       1141        712        775        895        619 
    7449.0     110.72       0.54       14.2         76      15558       1454        465      310.5      21060       1715       1224        775        861       1052        757 
    7450.0      94.52       0.63       16.6         75      15360       1450        465      325.3      21060       1715       1224        775        861       1052        757 
    7451.0      91.04       0.66       16.4         76      15192       1450        465      306.9      19693       1603       1140        706        766        862        613 
    7452.0     105.94       0.57       16.1         90      16702       1452        465      319.3      20663       1688       1208        765        847       1035        749 
    7453.0     100.58       0.60       14.4         91      16990       1453        465      333.5      21918       1775       1261        795        887       1094        804 
    7454.0     116.79       0.51       15.3         88      17164       1450        465      352.7      24421       1962       1372        852        945       1157        848 
    7455.0     110.51       0.54       10.4         91      16463       1453        465      354.9      24421       1962       1372        852        945       1157        848 
    7456.0      84.25       0.71        9.0         86      16280       1535        478      354.1      24421       1962       1372        852        945       1158        864 
    7457.0      86.39       0.69       11.3         80      15186       1704        504      254.6       6499        715        689        519        601        814        627 
    7458.0      74.03       0.81       11.6         79      15566       1704        504      276.1      11443       1039        852        589        668        859        643 
    7459.0      92.67       0.65       11.8         80      14947       1707        504      294.4      13714       1192        933        631        712        917        687 
    7460.0      92.60       0.65       13.1         79      15568       1712        504      310.1      16078       1354       1025        676        757        972        720 
    7461.0     106.66       0.56       12.5         80      15281       1713        504      316.5      18313       1512       1108        721        808       1024        761 
    7462.0      93.04       0.64       13.8         80      15767       1712        504      322.2      18672       1530       1108        721        808       1024        768 
    7463.0     108.78       0.55       14.3         78      15715       1712        504      333.3      19823       1624       1164        755        842       1057        791 
    7464.0     110.46       0.54       14.2         81      15482       1712        504      345.6      19823       1624       1164        755        842       1057        791 
    7465.0     101.83       0.59       13.7         79      15734       1713        504      344.5      20948       1701       1209        773        868       1096        815 
    7466.0     100.76       0.60       15.0         80      15106       1711        505      346.6      20948       1701       1209        773        868       1096        815 
    7467.0     101.96       0.59       13.3         80      15822       1714        504      347.9      20614       1669       1195        770        859       1084        814 
    7468.0      97.22       0.62       14.7         80      15308       1705        504      357.3      21741       1809       1317        836        915       1113        827 
    7469.0     106.92       0.56       14.1         80      15764       1707        504      358.0      21741       1809       1317        836        915       1113        827 
    7470.0      99.81       0.60       14.3         79      15248       1708        504      355.9      21741       1809       1317        836        927       1115        832 
    7471.0      91.11       0.66       14.5         81      15361       1706        504      346.9      21126       1779       1316        836        927       1115        832 
    7472.0      96.17       0.62       14.5         78      15440       1705        504      320.9      19374       1621       1201        768        861       1067        807 
    7473.0     100.71       0.60       14.5         81      15331       1706        505      324.6      18099       1518       1098        694        776        950        740 
    7474.0     101.56       0.59       14.5         78      15713       1708        505      311.1      18099       1518       1098        694        776        944        696 
    7475.0      76.66       0.78       13.8         81      14994       1711        504      296.0      15248       1264        926        593        677        867        676 
    7476.0      82.10       0.73       14.0         79      15571       1707        504      285.1      14084       1197        884        575        652        835        645 
    7477.0      98.72       0.61       13.8         81      15094       1708        504      308.5      16219       1353        996        626        701        846        645 
    7478.0      93.13       0.64       14.6         79      15543       1708        504      334.2      19965       1675       1205        753        838       1001        732 
    7479.0      76.33       0.79       13.6         80      14809       1709        504      335.5      19965       1675       1205        753        841       1034        768 
    7480.0      57.45       1.04       10.7         81      15130       1709        504      325.8      18794       1606       1174        746        841       1034        768 
    7481.0      99.47       0.60       11.9         80      15035       1709        504      298.6      12869       1157        978        674        757        945        698 
    7482.0     115.09       0.52       12.7         83      15015       1707        504      331.4      18699       1579       1212        793        881       1064        779 
    7483.0     109.09       0.55       12.3         80      15413       1708        504      350.1      18699       1579       1212        793        881       1064        779 
    7484.0     100.02       0.60       12.3         82      15051       1709        504      414.2      21518       1788       1331        858        947       1146        842 
    7485.0     116.94       0.51       10.7         82      15591       1707        504      437.6      28361       2604       2210       1420       1466       1475       1000 
    7486.0     104.32       0.58       12.6         81      15107       1704        504      440.1      28361       2604       2367       1891       1991       2097       1390 
    7487.0      92.09       0.65       12.0         83      15271       1704        504      438.6      19795       2180       2367       1891       1991       2097       1390 
    7488.0      99.62       0.60       12.6         80      15172       1703        504      432.1      22476       2145       1906       1386       1531       1838       1331 
    7489.0     102.48       0.59       12.5         83      14945       1704        504      415.8      22724       2145       1906       1386       1531       1838       1331 
    7490.0      98.19       0.61       13.0         80      15455       1703        504      335.3      22724       1994       1574       1062       1187       1472       1105 
    7491.0      99.71       0.60       13.5         83      15029       1705        504      337.1      15358       1303        990        659        756       1009        834 
    7492.0     100.33       0.60       13.6         81      15541       1705        504      283.3      15358       1303        990        659        756        968        745 
    7493.0     103.75       0.58       12.3         82      14969       1705        504      284.6      12512       1049        766        503        570        730        575 
