  MeasDpth Clmn3 Lt N  %Cutt  #1   Code  #1  %Cutt  #2   Code  #2  %Cutt  #3   Code  #3  %Cutt  #4   Code  #4  %Cutt  #5   Code  #5 Tn ClmCo 1 Tn ClmCo 2 Tn ClmCo 3 
        ft        Nb.          %       Code          %       Code          %       Code          %       Code          %       Code       Code       Code       Code 
    312.99        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    314.30        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    315.62        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    316.93        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    318.24        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    319.55        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    320.87        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    322.18        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    323.49        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    324.80        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    326.12        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    327.43        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    328.74        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    330.05        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    331.36        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    332.68        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    333.99        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    334.91          0          0          0          0          0          0          0          0          0          0          0          0          0          0 
    335.30        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    336.61        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    337.93        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    339.24        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    340.55        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    341.86        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    343.18        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    344.49        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    345.80        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    347.11        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    348.43        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    350.00        405          0          0          0          0          0          0          0          0     100.00        405          0          0          0 
    351.31        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    352.62        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    353.94        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    354.99        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    355.25        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    356.56        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    357.87        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    358.92        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    359.19        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    360.50        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    361.81        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    363.12        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    364.44        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    365.75        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    367.06        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    368.37        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    369.69        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    371.00        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    372.31        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    373.62        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    374.93        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    376.25        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    377.56        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    378.87        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    380.18        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    381.50        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    382.81        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    384.12        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    385.43        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    386.75        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    388.06        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    389.37        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
    390.68        405          0          0          0          0          0          0          0          0          0          0          0          0          0 
