 Bit Depth   ROP ft/hr       ROP        WOB        RPM     TORQUE        SPP    FLWpmps T GAS main   C1  main   C2  main   C3  main   iC4 main   nC4 main   iC5 main   nC5 main 
        ft      ft/hr       mn/f       klbs        rpm      lb*ft        psi        gpm   Units_20        ppm        ppm        ppm        ppm        ppm        ppm        ppm 
    6582.0      85.34       0.70        9.4         90      15728       1414        501      301.2      13064       1292       1132        820        875       1130        819 
    6583.0      52.78       1.14        5.2         90      14909       1416        501      341.5      16770       1613       1325        896        958       1211        887 
    6584.0      72.12       0.83        6.0         90      15191       1415        501      230.9       7607        768        761        611        613        678        444 
    6585.0      78.30       0.77        6.6         89      15244       1414        502      222.8       7947        756        623        417        423        509        359 
    6586.0      76.73       0.78        7.0         89      14887       1416        502      281.6      13208       1242       1018        674        710        851        591 
    6587.0      67.07       0.89        7.1         90      14623       1417        501      316.5      15112       1422       1165        775        826       1038        745 
    6588.0      88.63       0.68        8.1         90      15436       1416        501      318.2      15112       1422       1165        824        878       1105        808 
    6589.0      84.97       0.71        8.3         90      15812       1418        502      327.5      13522       1317       1165        842        901       1143        844 
    6590.0      92.31       0.65        8.8         89      16077       1417        502      349.1      16083       1531       1293        881        937       1187        876 
    6591.0      85.94       0.70        8.3         90      15996       1416        502      367.8      17665       1655       1363        907        973       1225        914 
    6592.0      83.42       0.72        9.2         90      15564       1414        501      379.2      18440       1728       1405        923        992       1242        929 
    6593.0      81.91       0.73        8.3         90      15147       1414        501      393.7      18440       1728       1405        923        992       1242        929 
    6594.0      89.10       0.67        7.7         90      15141       1415        501      435.0      19015       1818       1472        968       1037       1289        958 
    6595.0      80.33       0.75        7.5         90      15060       1417        501      380.2      19015       1818       1472        968       1037       1289        958 
    6596.0      88.28       0.68       10.1         90      15442       1417        502      390.2      18260       1740       1425        947       1014       1240        904 
    6597.0      89.80       0.67        9.5         89      15702       1414        502      390.6      18260       1740       1425        947       1019       1275        953 
    6598.0      85.94       0.70        9.0         90      15683       1416        502      397.0      18182       1726       1420        947       1019       1275        957 
    6599.0      73.71       0.81        8.6         90      15592       1417        502      406.0      18098       1721       1430        949       1019       1275        958 
    6600.0      66.91       0.90        7.6         90      14670       1414        502      404.6      18098       1721       1431        957       1030       1287        966 
    6601.0      78.39       0.77        8.0         90      14821       1418        502      398.9      17057       1656       1377        933       1010       1280        966 
    6602.0      61.92       0.97        5.9         89      14711       1416        502      388.0      15715       1512       1275        865        943       1227        937 
    6603.0      73.48       0.82        6.7         90      15430       1416        502      387.2      15193       1465       1242        838        902       1173        897 
    6604.0      79.92       0.75        8.5         90      15734       1417        502      376.4      14993       1439       1217        828        901       1161        886 
    6605.0      80.25       0.75        8.6         90      15565       1413        502      394.6      15068       1469       1222        819        878       1112        852 
    6606.0      85.68       0.70        8.5         90      15207       1413        502      423.1      17650       1718       1424        943       1000       1214        895 
    6607.0      79.97       0.75        6.6         90      14991       1415        501      438.2      19451       1894       1561       1042       1112       1343        985 
    6608.0      70.63       0.85        4.3         90      14815       1417        502      449.4      20264       1973       1625       1086       1160       1414       1046 
    6609.0      76.68       0.78        6.7         89      14899       1419        502      452.5      20264       1973       1625       1086       1160       1432       1070 
    6610.0      95.85       0.63        8.0         89      15495       1417        502      438.6      19723       1910       1578       1061       1142       1432       1070 
    6611.0     100.23       0.60        9.7         90      15840       1423        502      433.0      17973       1748       1455        983       1065       1369       1040 
    6612.0      90.70       0.66        8.1         90      15736       1423        502      432.5      17891       1730       1440        969       1038       1324       1005 
    6613.0      86.34       0.69        8.1         90      15694       1423        502      440.8      18827       1813       1502       1002       1071       1335        998 
    6614.0      92.99       0.65       10.7         90      15038       1420        502      446.3      18827       1813       1507       1006       1082       1350       1016 
    6615.0      88.05       0.68        9.0         90      14971       1419        502      444.7      18768       1825       1509       1006       1082       1350       1016 
    6616.0      91.96       0.65        7.5         90      14834       1426        503      452.3      19055       1831       1524       1016       1090       1358       1017 
    6617.0      82.96       0.72        9.3         89      15468       1424        503      449.7      19055       1831       1524       1016       1090       1358       1017 
    6618.0      91.17       0.66        9.8         90      15635       1427        502      444.5      19055       1831       1524       1016       1090       1358       1017 
    6619.0      85.59       0.70       10.2         90      15567       1427        503      438.4      18513       1780       1487        993       1069       1337       1010 
    6620.0      91.20       0.66       10.5         90      15648       1428        503      429.9      17632       1694       1414        949       1024       1302        981 
    6621.0      78.52       0.76       10.9         90      15644       1428        502      429.1      17100       1636       1370        916        990       1261        964 
    6622.0      89.34       0.67        8.1         90      14784       1427        502      421.0      16644       1598       1342        894        970       1235        944 
    6623.0      78.85       0.76        8.3         90      15386       1426        502      419.2      16172       1578       1311        879        951       1210        922 
    6624.0      89.26       0.67        8.7         89      15633       1425        502      416.5      16153       1571       1302        871        945       1192        902 
    6625.0      86.33       0.69        9.0         90      15637       1429        503      415.6      16134       1557       1290        859        931       1183        901 
    6626.0      78.98       0.76        9.4         89      15265       1430        503      415.3      16679       1591       1310        862        931       1179        887 
    6627.0      94.17       0.64       12.9         89      15423       1434        503      268.7       5199        533        477        327        340        473        424 
    6628.0      90.65       0.66       10.4         89      16022       1434        503      268.7       5199        533        477        327        340        473        424 
    6629.0      93.66       0.64        9.1         90      15970       1432        503      327.0      11351       1114        948        642        665        764        533 
    6630.0      91.66       0.65       12.2         90      16055       1435        503      360.3      11351       1114        948        642        665        764        533 
    6631.0      92.89       0.65        9.8         89      16007       1436        503      377.4      14273       1394       1177        800        844       1006        710 
    6632.0      92.30       0.65        8.9         90      15881       1435        503      383.4      15083       1473       1241        846        905       1110        803 
    6633.0      93.01       0.65        9.7         90      16232       1437        503      391.7      16060       1566       1308        881        946       1163        852 
    6634.0      92.47       0.65        9.7         89      15652       1437        503      398.0      16270       1576       1322        884        958       1187        882 
    6635.0      93.57       0.64       10.1         90      15926       1434        503      397.3      16270       1576       1322        884        958       1187        882 
    6636.0      88.44       0.68       10.2         90      16246       1434        503      390.3      15918       1542       1286        866        938       1178        880 
    6637.0      92.47       0.65       12.5         90      16135       1436        503      385.0      14924       1438       1218        837        905       1159        873 
    6638.0      94.70       0.63       10.3         90      15919       1435        503      380.0      14474       1389       1180        803        872       1127        860 
    6639.0      92.30       0.65       12.5         90      15761       1436        503      367.1      13081       1255       1064        729        807       1083        836 
    6640.0     103.58       0.58       10.7         90      15862       1437        503      371.6      13081       1255       1064        729        807       1083        836 
    6641.0      92.56       0.65       11.2         90      16007       1439        503      380.5      14908       1427       1181        773        814       1046        790 
    6642.0      89.91       0.67       11.7         90      15706       1437        503      385.0      14924       1438       1218        837        905       1159        873 
    6643.0      93.71       0.64       10.1         89      15895       1440        503      380.0      14474       1389       1180        803        872       1127        860 
    6644.0      87.82       0.68       10.8         90      16107       1440        503      311.5      14810       1425       1152        741        768        824        524 
    6645.0      92.90       0.65        9.3         90      16016       1439        503      331.2      16227       1561       1258        808        859        999        690 
    6646.0      92.29       0.65       10.4         89      16079       1438        503      347.1      17045       1634       1319        847        906       1079        770 
    6647.0      92.90       0.65        9.1         90      15960       1438        503      355.0      17045       1634       1319        847        906       1079        770 
    6648.0      90.59       0.66       11.1         90      15901       1437        503      360.7      16782       1615       1305        845        906       1105        810 
    6649.0      93.07       0.64        9.4         89      16053       1439        503      365.8      16915       1640       1343        867        931       1120        829 
    6650.0      87.87       0.68       10.7         90      16050       1441        503      370.4      17043       1657       1363        886        956       1150        853 
    6651.0      96.45       0.62       11.3         90      15850       1440        503      375.7      17043       1657       1363        891        963       1170        870 
    6652.0      87.93       0.68        8.3         90      15888       1440        503      379.0      17026       1651       1373        902        972       1183        882 
    6653.0      91.58       0.66        8.1         90      16073       1439        503      389.2      17546       1697       1423        935       1004       1207        897 
    6654.0      95.40       0.63        8.9         90      15920       1441        503      396.2      17677       1737       1444        959       1027       1244        918 
    6655.0      87.40       0.69        8.9         90      15957       1442        503      401.9      17776       1752       1465        973       1045       1260        937 
    6656.0      96.74       0.62       10.8         89      15927       1438        503      404.3      17776       1752       1466        992       1065       1291        956 
    6657.0      84.11       0.71       11.7         90      15959       1437        503      405.8      17420       1728       1466        992       1066       1305        975 
    6658.0      90.04       0.67       10.5         90      16056       1440        503      411.2      17240       1715       1460        999       1078       1328        986 
    6659.0      92.25       0.65       10.8         89      15388       1441        503      409.3      17240       1715       1460        999       1078       1328        986 
    6660.0      92.96       0.65       11.0         90      15750       1438        503      405.5      16660       1667       1428        977       1057       1314        984 
    6661.0      87.37       0.69        9.5         90      15972       1440        503      406.7      16422       1622       1383        949       1027       1295        972 
    6662.0      94.94       0.63       10.3         89      15858       1440        503      413.5      16422       1622       1382        940       1014       1272        959 
    6663.0      90.16       0.67       10.0         90      15794       1441        503      420.9      17277       1706       1434        962       1036       1272        959 
    6664.0      90.63       0.66        9.0         89      16082       1439        503      422.0      17616       1737       1477        996       1069       1306        971 
    6665.0      92.99       0.65        9.5         89      15816       1441        503      421.4      17616       1737       1477        996       1069       1311        979 
    6666.0      94.07       0.64       10.7         90      15996       1439        503      425.9      17620       1746       1492       1006       1083       1328        987 
    6667.0     101.78       0.59       10.4         90      15451       1440        503      431.0      17796       1760       1510       1023       1106       1350       1009 
    6668.0      92.61       0.65        9.9         89      16310       1441        503      431.2      17796       1760       1515       1031       1111       1368       1023 
    6669.0      96.50       0.62        8.8         90      15981       1444        503      436.1      17830       1773       1529       1044       1124       1386       1029 
    6670.0      97.27       0.62       11.4         90      15704       1445        503      484.7      17830       1773       1529       1044       1124       1386       1029 
    6671.0      79.94       0.75       10.0         90      15568       1445        503      431.7      17830       1782       1529       1044       1124       1386       1029 
    6672.0      93.95       0.64       12.0         89      15678       1447        503      449.3      19192       1929       1675       1140       1216       1403        994 
    6673.0      79.94       0.75       10.0         90      15568       1445        503      473.5      21047       2145       1842       1256       1344       1586       1134 
    6674.0      92.40       0.65       11.8         89      15804       1441        503      482.7      21672       2216       1911       1316       1414       1701       1226 
    6675.0      62.50       0.96        8.2         90      15707       1444        503      487.1      21672       2216       1911       1316       1414       1730       1270 
    6676.0      97.65       0.61        8.6         90      16017       1445        503      340.6       7201        772        730        544        570        740        539 
    6677.0      82.07       0.73        8.5         90      15947       1445        503      390.4      13895       1411       1259        897        946       1120        778 
    6678.0      94.54       0.63        9.5         90      16178       1444        503      412.2      13895       1411       1259        897        946       1120        778 
    6679.0      45.29       1.32        6.1         90      15305       1301        472      415.4      16278       1645       1453       1046       1139       1458       1075 
    6680.0      40.27       1.49        2.4         89      15083       1220        460      407.3      15618       1557       1393       1005       1098       1441       1075 
    6681.0      39.45       1.52        3.1         90      15103       1199        454      351.9       8164        910        969        847        949       1318       1001 
    6682.0      40.23       1.49        2.9         90      15160       1383        492      327.7       7494        818        843        725        835       1247        966 
    6683.0      69.27       0.87        9.3         90      15446       1439        503      303.2       5419        588        600        499        577        906        725 
    6684.0      85.19       0.70       10.3         89      16023       1448        503      293.2       4776        531        545        457        542        868        691 
    6685.0      78.60       0.76       11.4         90      15878       1447        504      297.2       5032        551        560        463        535        834        661 
    6686.0      83.48       0.72       11.6         90      16134       1447        504      311.3       6313        661        651        521        586        874        675 
    6687.0      84.03       0.71       10.7         89      16152       1447        504      315.1       7137        740        705        556        633        921        707 
    6688.0      89.80       0.67       10.5         90      16221       1446        504      313.8       7137        740        705        556        633        921        717 
    6689.0      83.65       0.72       10.2         90      16048       1447        504      307.3       6870        709        678        535        616        917        717 
    6690.0      88.04       0.68       10.3         89      15845       1450        504      301.3       6279        654        626        500        579        885        695 
    6691.0      91.40       0.66       11.3         89      16346       1451        504      300.4       6024        617        595        476        550        853        672 
    6692.0      87.91       0.68        9.7         90      16266       1446        504      301.0       6207        629        607        484        557        842        661 
    6693.0      85.84       0.70       10.4         90      16019       1446        504      309.5       7056        710        667        520        588        864        666 
    6694.0      86.17       0.70       10.9         89      16304       1445        504      323.1       8521        850        785        597        664        937        707 
    6695.0      90.14       0.67       10.1         90      16172       1445        505      338.2       8521        850        785        597        664        937        707 
    6696.0      85.89       0.70       10.7         90      16408       1447        505      345.1       9706        974        886        662        734       1018        761 
    6697.0      85.56       0.70       11.0         89      16021       1447        505      341.4       9633        969        884        668        753       1060        806 
    6698.0      85.79       0.70       10.2         89      15971       1447        505      336.9       9633        969        884        668        753       1060        810 
    6699.0      81.56       0.74       10.3         90      16116       1447        505      336.1       8916        905        837        645        733       1054        810 
    6700.0      80.29       0.75       11.5         90      16312       1449        505      345.5       8746        882        814        627        711       1039        805 
    6701.0      80.16       0.75       10.8         90      16155       1447        505      344.0       9637        966        890        682        762       1071        817 
    6702.0      87.82       0.68        8.9         90      16065       1451        505      342.0       9637        966        890        682        762       1078        825 
    6703.0      89.73       0.67        9.0         90      16517       1450        505      346.7       9084        920        859        667        750       1078        825 
    6704.0      81.66       0.73       10.6         90      16229       1448        505      364.4      10045       1006        938        715        794       1100        840 
    6705.0      91.50       0.66       10.5         89      15523       1451        505      377.9      11501       1159       1059        795        873       1181        880 
    6706.0      92.01       0.65       10.2         89      16413       1452        505      393.6      12809       1294       1178        872        955       1260        939 
    6707.0      80.95       0.74       10.7         90      16206       1452        505      409.8      13896       1408       1279        947       1033       1353       1006 
    6708.0      81.91       0.73       10.5         90      15931       1452        505      423.7      15104       1533       1385       1022       1114       1445       1072 
    6709.0      94.12       0.64       10.0         89      16015       1451        505      428.4      15104       1533       1385       1022       1114       1478       1108 
    6710.0      87.28       0.69       10.8         89      15922       1450        505      419.2      14738       1497       1353       1003       1107       1478       1108 
    6711.0      94.19       0.64        8.8         90      16075       1453        505      397.0      12857       1305       1200        902       1014       1426       1088 
    6712.0      86.36       0.69        9.6         89      15807       1452        505      374.4      10325       1060        992        759        869       1275       1009 
    6713.0      90.15       0.67       10.3         90      15589       1453        505      363.8       9275        952        901        696        793       1164        925 
    6714.0      94.25       0.64       10.2         90      16430       1453        505      360.9       8915        909        872        677        771       1116        884 
    6715.0      91.93       0.65        9.3         89      16277       1451        505      365.6       9076        923        887        690        772       1105        856 
    6716.0      74.18       0.81       11.2         90      15992       1451        505      367.6       9620        974        924        716        805       1132        864 
    6717.0      64.66       0.93        9.6         90      16077       1451        505      381.7      11219       1124       1060        803        883       1191        898 
    6718.0      39.77       1.51        4.4         90      15253       1316        475      384.7      11219       1124       1060        803        886       1231        930 
    6719.0      40.87       1.47        3.6         90      14848       1166        449      363.7       8953        937        897        704        805       1171        914 
    6720.0      39.77       1.51        6.4         90      15115       1190        452      352.9       8030        855        839        667        758       1104        867 
    6721.0      40.64       1.48        5.7         90      14971       1424        503      352.2       8030        855        839        667        758       1101        852 
    6722.0      39.95       1.50        4.4         90      14814       1449        506      345.9       7632        821        815        660        751       1100        852 
    6723.0      40.64       1.48        5.2         90      15154       1453        505      338.2       6790        739        748        615        711       1057        828 
    6724.0      58.70       1.02        6.2         90      15316       1453        506      325.1       6110        671        698        584        670       1021        798 
    6725.0      68.48       0.88       10.7         90      15902       1461        507      319.3       5508        625        644        541        625        959        756 
    6726.0      81.05       0.74       10.8         90      15663       1463        507      320.1       5839        647        655        542        623        952        747 
    6727.0      59.64       1.01       11.0         90      15420       1466        507      321.8       5980        650        663        549        631        946        740 
    6728.0      52.09       1.15       11.3         90      15526       1463        507      319.1       5980        650        663        554        633        960        745 
    6729.0      55.78       1.08       11.4         90      15735       1462        507      370.5       5995        630        643        554        633        960        745 
    6730.0      46.81       1.28       11.4         90      15626       1461        507      301.0       5995        626        630        536        621        926        711 
    6731.0      69.75       0.86       11.0         90      15491       1466        508      289.0       4871        528        549        489        570        913        711 
    6732.0      64.66       0.93       12.2         90      15557       1464        507      293.7       4953        542        573        502        572        899        704 
    6733.0      75.66       0.79       10.9         89      15599       1462        507      310.1       6233        663        673        558        632        943        722 
    6734.0      90.66       0.66       10.5         89      15848       1469        507      316.1       7153        753        748        610        685       1002        757 
    6735.0      72.52       0.83        9.7         90      15742       1467        507      328.0       7627        792        772        615        689       1008        777 
    6736.0      77.56       0.77       10.7         90      15739       1467        508      334.9       9123        931        880        676        748       1044        793 
    6737.0      59.41       1.01       11.7         90      15694       1468        508      333.0       9123        931        880        676        748       1049        805 
    6738.0      77.07       0.78       10.3         90      15629       1472        507      301.5       6003        622        632        524        614        961        764 
    6739.0      64.75       0.93       10.7         89      15701       1469        507      286.1       4669        488        518        447        517        856        693 
    6740.0      69.65       0.86       11.1         90      15832       1469        508      274.5       4038        425        465        409        481        795        641 
    6741.0      72.74       0.82       10.6         89      16208       1469        507      271.3       3678        385        425        388        457        761        610 
    6742.0      83.40       0.72       11.0         90      16307       1471        508      267.6       3611        378        416        380        450        750        601 
    6743.0      82.39       0.73       10.7         90      15842       1472        508      267.2       3438        367        400        370        440        737        587 
    6744.0      72.58       0.83       11.1         90      15750       1474        508      271.5       3945        413        444        400        466        753        589 
    6745.0      72.53       0.83       11.1         90      15303       1475        508      270.1       4314        446        479        430        494        787        616 
    6746.0      76.67       0.78       10.4         89      15583       1475        508      267.3       3956        410        447        407        481        787        616 
    6747.0      78.81       0.76       10.2         90      15791       1474        508      267.3       3898        408        442        397        466        762        602 
    6748.0      80.64       0.74       10.4         90      15829       1471        508      269.3       4196        428        456        409        469        763        601 
    6749.0      67.16       0.89       10.6         90      15655       1468        508      279.6       4999        505        516        449        510        794        611 
    6750.0      79.94       0.75       10.6         89      15654       1469        507      289.0       6017        602        603        506        570        850        651 
    6751.0      62.47       0.96       10.9         90      15326       1470        507      300.7       6332        634        631        525        593        886        678 
    6752.0      84.89       0.71       10.0         90      15466       1476        508      306.9       6854        692        679        556        629        915        701 
    6753.0      83.64       0.72       10.9         90      15733       1477        508      307.3       7106        712        695        573        645        948        721 
    6754.0      89.03       0.67       10.6         90      16233       1478        508      310.0       7197        728        713        586        656        968        743 
    6755.0      79.98       0.75       11.0         90      15836       1476        508      312.4       7197        728        713        587        661        986        756 
    6756.0      87.37       0.69       10.1         90      15674       1479        508      311.7       7162        729        713        587        662        987        757 
    6757.0      84.48       0.71       10.0         89      15376       1478        508      307.7       7080        729        713        583        662        987        757 
    6758.0      72.46       0.83       10.7         90      15459       1479        508      300.4       6395        667        655        548        638        978        757 
    6759.0      78.12       0.77       11.7         90      15626       1481        508      295.4       5789        596        596        507        582        924        733 
    6760.0      87.30       0.69       11.0         90      16300       1482        508      289.4       5394        550        558        482        559        891        707 
    6761.0      84.40       0.71       10.7         90      16265       1482        508      292.9       5260        535        545        469        541        860        676 
    6762.0      22.76       2.64        4.3         87      14686       1369        484      309.6       6926        690        680        561        638        961        747 
    6763.0      50.56       1.19       10.9         90      15083       1420        497      289.4       5394        550        558        482        559        891        707 
    6764.0      60.84       0.99        9.5         90      14921       1423        497      271.5       3945        413        444        400        466        753        589 
    6765.0      61.90       0.97        8.7         90      15281       1425        497      197.3       3274        326        309        239        267        404        294 
    6766.0      62.89       0.95       10.0         90      15192       1432        499      190.8       2893        283        275        210        225        328        242 
    6767.0      62.86       0.95        8.6         90      15239       1430        498      197.3       3274        326        309        239        267        404        294 
    6768.0       7.41       8.10        1.5         90      14344       1424        499      206.5       4545        444        400        289        315        448        340 
    6769.0      22.69       2.64        5.9         90      14817       1435        500      175.5       1394        154        157        131        147        295        226 
    6770.0      65.72       0.91        4.6         91      15567       1456        503      156.7       3241        327        301        226        239        370        282 
    6771.0      63.17       0.95        4.4         90      16005       1455        503      135.0       1279        140        144        118        129        238        196 
    6772.0      62.72       0.96        5.5         90      15825       1459        503      146.0       2298        233        220        170        181        284        209 
    6773.0      58.70       1.02        5.9         91      15364       1457        503      152.5       3124        311        293        220        234        360        268 
    6774.0      58.90       1.02        8.1         90      15404       1459        503      156.7       3241        327        301        226        239        370        282 
    6775.0      58.65       1.02        6.7         91      15534       1462        504      158.3       3558        352        329        244        270        396        304 
    6776.0      60.01       1.00        7.2         91      16297       1462        504      153.8       3137        311        292        222        239        380        304 
    6777.0      58.33       1.03        6.9         91      16019       1464        504      149.3       3023        302        279        209        223        357        279 
    6778.0      58.87       1.02        6.2         91      15712       1459        504      145.0       2695        271        250        188        205        333        259 
    6779.0      59.52       1.01        6.9         90      15960       1461        504      136.9       1910        195        182        140        154        270        218 
    6780.0      56.81       1.06        7.7         91      15458       1462        504      134.5       1776        179        169        130        143        250        197 
    6781.0      60.16       1.00        6.0         91      15606       1465        504      132.1       1870        182        171        129        142        250        197 
    6782.0      61.38       0.98        6.9         91      15610       1463        504      138.2       2322        224        210        157        168        264        206 
    6783.0      56.85       1.06        7.1         91      15843       1460        504      142.4       2909        286        258        188        200        301        229 
    6784.0      58.50       1.03        5.0         91      15653       1465        504      145.2       3000        296        270        197        212        321        247 
    6785.0      60.27       1.00        6.9         91      15665       1466        504      145.9       3000        296        270        197        212        327        253 
    6786.0      60.04       1.00        7.0         91      16084       1467        504      144.7       2928        291        263        195        207        327        253 
    6787.0      57.58       1.04        7.3         91      16237       1468        504      139.1       2457        242        224        170        185        305        239 
    6788.0      57.15       1.05        8.2         91      15805       1467        504      148.0       2102        207        191        150        161        279        219 
    6789.0      59.79       1.00        7.2         91      15357       1472        504      179.6       4751        469        450        361        406        607        431 
    6790.0      59.28       1.01        6.1         90      15298       1471        504      189.8       4751        469        450        361        415        683        519 
    6791.0      61.17       0.98        6.8         90      15640       1470        504      214.0       6511        638        599        483        538        804        597 
    6792.0      58.47       1.03        6.0         91      15912       1470        504      242.8       7594        750        697        555        612        912        683 
    6793.0      60.04       1.00        5.0         91      15556       1469        504      268.7       8327        831        763        602        668        988        741 
    6794.0      57.61       1.04        3.3         91      15717       1473        504      297.1      10823       1070        972        741        817       1140        851 
    6795.0      61.83       0.97        5.5         91      15816       1468        504      307.0      11130       1102       1001        762        843       1190        903 
    6796.0      59.72       1.00        6.2         91      15659       1472        504      307.0      11130       1102       1001        762        843       1190        903 
    6797.0      55.31       1.08        7.4         91      16033       1477        504      290.1       8630        857        790        617        701       1073        842 
    6798.0      61.86       0.97        6.7         91      16001       1477        504      300.1       8765        872        798        613        683       1007        794 
    6799.0      56.40       1.06        5.6         90      15686       1473        504      313.6      10030       1008        906        680        756       1090        833 
    6800.0      63.33       0.95        7.0         91      15734       1473        504      317.6      10157       1025        917        682        758       1099        843 
    6801.0      84.07       0.71        7.6         91      15698       1474        504      321.7      10223       1036        930        698        776       1112        850 
    6802.0      85.43       0.70        8.1         90      15924       1475        504      324.9      10226       1036        934        706        786       1128        864 
    6803.0      92.40       0.65        7.6         90      16296       1476        504      331.0      10439       1048        944        710        786       1133        870 
    6804.0      84.68       0.71        8.0         90      16385       1474        505      333.9      10580       1061        957        719        798       1134        870 
    6805.0      91.84       0.65        8.7         91      16285       1475        505      345.6      11601       1164       1045        771        849       1169        888 
    6806.0      75.71       0.79        7.8         91      16140       1479        505      370.0      13625       1367       1217        894        972       1280        947 
    6807.0      72.44       0.83        8.2         90      15672       1474        505      401.6      15606       1548       1381       1006       1086       1412       1035 
    6808.0      77.03       0.78        8.6         90      15421       1475        505      422.9      16407       1636       1454       1052       1141       1492       1106 
    6809.0      85.90       0.70        8.2         90      15610       1476        504      453.4      16407       1636       1454       1052       1141       1492       1106 
    6810.0      79.20       0.76        8.3         90      16580       1475        505      383.5      14609       1463       1292        946       1029       1348        984 
    6811.0      89.15       0.67        8.1         91      16622       1479        505      404.6      15971       1596       1390        999       1078       1420       1053 
    6812.0      74.13       0.81        8.4         91      16006       1478        505      421.6      17038       1703       1477       1049       1134       1479       1095 
    6813.0      85.89       0.70        7.5         91      15405       1477        505      440.0      17978       1810       1573       1118       1210       1551       1144 
    6814.0      86.36       0.69        8.6         90      15562       1481        505      447.0      17978       1810       1573       1128       1235       1616       1197 
    6815.0      84.36       0.71        6.7         90      15968       1482        505      447.1      17881       1796       1567       1128       1235       1616       1197 
    6816.0      73.96       0.81        8.7         91      15904       1483        505      438.8      17547       1733       1523       1092       1196       1590       1196 
    6817.0      73.98       0.81        8.5         91      16230       1480        505      406.9      15327       1519       1335        975       1088       1522       1165 
    6818.0      84.67       0.71        8.0         91      15994       1479        505      360.9      11410       1136       1014        762        870       1324       1051 
    6819.0      88.47       0.68        8.2         90      16274       1481        505      353.7      10269       1007        881        636        697       1091        898 
    6820.0      80.78       0.74        7.2         91      16139       1479        505      383.2      13211       1291       1120        788        850       1113        842 
    6821.0      83.15       0.72        7.0         90      15766       1478        505      408.3      15794       1543       1323        923        994       1268        939 
    6822.0      71.11       0.84        8.0         91      15991       1478        505      417.5      16255       1618       1384        971       1056       1373       1020 
    6823.0      91.19       0.66        7.9         91      15903       1481        505      406.2      16255       1618       1384        971       1056       1373       1044 
    6824.0      73.97       0.81        8.1         91      16046       1479        505      386.9      13627       1348       1206        893        992       1367       1044 
    6825.0      77.13       0.78        9.5         90      16072       1479        505      383.3      12139       1215       1088        823        914       1299        997 
    6826.0      74.09       0.81        7.6         91      16411       1482        505      380.9      12139       1215       1088        823        914       1282        984 
    6827.0      80.60       0.74        8.3         91      16229       1481        505      369.4      11430       1144       1026        786        884       1269        981 
    6828.0      74.02       0.81        7.8         91      15670       1481        505      379.1      10559       1070        966        737        824       1215        946 
    6829.0      69.71       0.86        7.6         90      15783       1483        505      401.8      12704       1277       1144        851        925       1240        941 
    6830.0      82.14       0.73        7.0         91      15702       1481        505      413.4      13664       1380       1248        942       1021       1366       1019 
    6831.0      90.60       0.66        7.4         90      16678       1484        505      411.8      14273       1441       1302        987       1070       1444       1071 
    6832.0      72.12       0.83        8.2         91      16835       1485        505      411.4      14273       1441       1302        987       1070       1446       1096 
    6833.0      68.46       0.88        7.8         91      16498       1483        505      410.3      13175       1338       1216        920       1012       1406       1072 
    6834.0      80.02       0.75        7.7         91      16227       1482        505      406.3      13133       1338       1212        916       1012       1398       1068 
