 Bit Depth   ROP m/hr        ROP        WOB        RPM     TORQUE        SPP    FLWpmps T GAS main   C1  main   C2  main   C3  main   iC4 main   nC4 main   iC5 main   nC5 main 
        ft      ft/hr       mn/f       klbs        rpm      lb*ft        psi        gpm   Units_20        ppm        ppm        ppm        ppm        ppm        ppm        ppm 
    7054.0      51.66       1.16        3.8         80      14361       1698        532      185.4       6714        516        380        291        340        537        424 
    7055.0      49.83       1.20        4.2         80      14255       1696        532      190.2       6727        506        367        291        340        573        459 
    7056.0      52.64       1.14        4.7         80      14145       1691        531      192.0       6727        481        343        288        340        573        459 
    7057.0      50.58       1.19        4.9         80      14141       1693        531      220.8       6802        482        348        292        341        573        463 
    7058.0      50.69       1.18        5.2         80      14182       1696        532      189.1       6691        476        337        287        335        565        447 
    7059.0      51.29       1.17        4.7         80      14115       1575        509      188.9       6691        476        337        287        335        578        467 
    7060.0      50.29       1.19        3.7         79      14098       1482        493      193.9       6296        448        324        275        322        576        467 
    7061.0      51.27       1.17        4.9         80      14083       1481        494      199.7       7151        511        368        308        364        610        481 
    7062.0      50.99       1.18        4.3         80      14275       1517        500      202.4       7151        511        368        308        364        617        493 
    7063.0      50.27       1.19        5.1         80      14274       1737        540      207.7       7497        538        381        313        366        617        494 
    7064.0      51.62       1.16        5.2         79      14319       1743        540      211.8       7717        560        391        323        380        637        510 
    7065.0      51.46       1.17        4.7         80      14170       1743        541      211.1       7674        556        389        320        375        637        510 
    7066.0      49.90       1.20        6.2         80      14229       1742        541      209.0       7494        538        379        316        365        628        509 
    7067.0      51.61       1.16        5.2         80      14120       1746        541      204.0       6865        494        349        290        340        585        479 
    7068.0      50.22       1.19        5.0         80      14037       1743        541      186.6       4627        359        275        238        284        504        420 
    7069.0      50.97       1.18        4.5         80      14019       1751        541      171.7       3460        274        216        189        221        420        370 
    7070.0      52.40       1.15        4.9         80      14100       1753        541      196.9       7284        551        395        314        354        524        391 
    7071.0      50.61       1.19        5.7         80      13803       1749        541      214.2       8602        644        454        363        421        657        495 
    7072.0      49.91       1.20        5.3         80      13970       1754        541      219.4       8606        644        454        363        421        687        544 
    7073.0      50.99       1.18        5.1         79      13935       1752        542      221.7       8530        629        443        357        418        687        544 
    7074.0      51.34       1.17        5.1         80      13994       1753        542      222.7       8503        629        435        352        416        680        544 
    7075.0      50.56       1.19        5.9         80      13974       1757        542      222.5       8458        612        435        349        407        680        544 
    7076.0      52.47       1.14        4.6         80      13904       1757        542      222.7       8081        599        415        338        400        663        533 
    7077.0      50.61       1.19        5.0         79      14114       1760        542      222.2       8047        592        415        337        400        660        533 
    7078.0      48.86       1.23        5.2         80      13968       1757        542      220.8       7652        565        391        321        374        638        520 
    7079.0      49.69       1.21        5.3         80      14000       1756        542      224.2       8025        600        414        332        388        643        512 
    7080.0      49.69       1.21        5.2         80      14047       1762        542      229.3       8441        628        435        349        411        671        532 
    7081.0      52.83       1.14        5.5         80      13915       1760        542      230.8       8441        628        435        349        411        673        539 
    7082.0      48.36       1.24        5.4         80      14088       1762        542      232.8       8793        652        449        358        420        684        546 
    7083.0      51.09       1.17        5.6         80      14042       1764        543      233.3       8793        652        449        358        420        688        551 
    7084.0      50.65       1.18        6.2         80      14008       1761        543      234.6       8915        660        456        360        424        682        547 
    7085.0      50.09       1.20        4.8         80      14111       1766        543      235.8       8915        660        458        361        424        687        551 
    7086.0      51.08       1.17        5.1         80      13988       1765        543      238.2       9086        676        463        368        423        701        558 
    7087.0      50.38       1.19        5.6         79      14109       1766        543      235.3       9086        665        463        368        421        701        558 
    7088.0      50.26       1.19        5.6         80      14213       1769        543      228.4       8338        614        428        340        403        677        544 
    7089.0      50.09       1.20        5.5         80      14233       1763        543      224.3       7671        573        395        318        370        624        508 
    7090.0      51.08       1.17        5.2         80      14040       1595        512      205.1       5459        421        308        256        305        551        471 
    7091.0      49.69       1.21        4.4         80      13967       1499        495      184.7       4087        322        245        218        267        517        438 
    7092.0      49.98       1.20        4.8         80      14241       1517        501      194.9       4170        335        254        216        252        437        351 
    7093.0      49.69       1.21        5.1         80      14257       1590        514      211.0       7527        563        392        314        361        578        446 
    7094.0      51.08       1.17        6.0         79      14167       1735        538      214.7       7650        563        396        319        371        607        493 
    7095.0      52.09       1.15        6.1         80      14312       1740        538      202.6       6544        480        349        289        347        607        493 
    7096.0      49.69       1.21        5.9         80      14299       1738        538      167.9       3393        271        208        177        214        444        408 
    7097.0      51.08       1.17        6.1         79      14288       1741        538      165.6       3279        263        202        169        185        332        282 
    7098.0      50.94       1.18        5.0         80      14369       1742        538      195.9       5691        428        301        241        271        405        307 
    7099.0      47.74       1.26        5.1         80      14194       1738        538      216.9       8587        647        450        354        406        623        477 
    7100.0      49.69       1.21        5.6         79      14119       1742        538      229.8       9752        737        516        403        463        724        559 
    7101.0      52.56       1.14        4.8         80      14150       1742        538      239.4      10195        774        540        421        489        755        587 
    7102.0      49.69       1.21        5.7         80      14320       1742        538      245.1      10497        794        558        438        504        796        621 
    7103.0      51.36       1.17        5.8         80      14265       1743        538      248.4      10381        792        554        436        504        796        629 
    7104.0      51.09       1.17        5.1         79      13966       1739        538      251.5      10396        807        560        439        509        797        627 
    7105.0      49.69       1.21        6.9         80      14299       1743        538      253.7      10396        807        560        439        511        801        632 
    7106.0      49.31       1.22        5.6         80      14076       1745        538      253.0      10045        774        545        430        502        794        632 
    7107.0      48.42       1.24        5.1         79      14295       1745        538      282.3       9872        771        540        424        497        778        619 
    7108.0      48.66       1.23        6.2         80      14220       1748        538      279.5       9769        753        539        420        490        777        619 
    7109.0      50.77       1.18        5.7         80      14154       1745        538      241.1       9513        739        529        415        491        757        592 
    7110.0      51.37       1.17        6.4         80      14555       1750        538      247.3       9903        766        553        436        506        787        619 
    7111.0      48.66       1.23        5.5         80      14200       1748        538      250.4       9913        770        558        442        515        810        637 
    7112.0      51.88       1.16        6.3         80      14349       1748        538      250.6       9593        748        539        430        498        791        634 
    7113.0      34.46       1.74        5.1         80      14220       1520        496      256.3       9781        759        556        443        519        806        631 
    7114.0      30.41       1.97        2.7         80      13968       1533        500      254.4       9781        759        556        443        519        818        642 
    7115.0      29.24       2.05        3.7         80      13956       1744        539      236.9       7472        597        452        370        434        725        587 
    7116.0      29.42       2.04        3.2         80      13881       1574        508      230.3       6599        547        425        358        420        689        551 
    7117.0      29.66       2.02        3.1         80      13811       1499        497      233.0       6721        559        440        373        439        713        565 
    7118.0      32.61       1.84        3.5         80      14112       1650        521      231.5       6721        559        440        373        439        713        572 
    7119.0      50.04       1.20        5.5         79      14517       1745        537      229.0       6424        533        423        359        429        705        567 
    7120.0      50.96       1.18        6.1         80      14133       1738        537      237.9       7082        583        456        378        448        702        559 
    7121.0      50.67       1.18        6.7         80      14232       1741        537      235.6       7236        593        472        398        472        748        592 
    7122.0      50.04       1.20        6.7         80      14323       1741        537      237.9       7082        583        456        378        448        702        559 
    7123.0      50.96       1.18        5.7         79      14028       1737        537      233.0       6721        559        440        373        439        713        565 
    7124.0      50.00       1.20        5.3         80      14196       1743        537      249.7       7242        587        446        351        383        531        431 
    7125.0      50.03       1.20        5.9         80      14012       1738        537      229.0       6424        533        423        359        429        705        567 
    7126.0      51.69       1.16        6.1         79      14195       1740        537      177.5       6499        533        394        300        311        340        193 
    7127.0      50.47       1.19        6.4         80      14191       1742        537      205.7       9381        756        559        445        512        771        573 
    7128.0      49.12       1.22        5.5         80      14052       1739        537      225.1       9888        796        583        462        534        811        620 
    7129.0      50.04       1.20        5.9         79      14254       1744        537      231.5      10383        832        618        489        571        874        674 
    7130.0      50.47       1.19        6.5         80      14070       1740        537      241.4      10626        851        625        496        575        874        675 
    7131.0      50.96       1.18        6.4         80      14040       1742        537      251.1      11120        879        653        520        598        914        704 
    7132.0      50.67       1.18        6.6         80      14052       1744        537      257.5      11120        879        653        522        602        924        713 
    7133.0      50.47       1.19        6.5         80      14108       1741        537      262.2      10990        874        652        522        603        926        720 
    7134.0      48.20       1.24        5.6         80      14131       1745        537      265.4      10859        859        640        512        595        917        716 
    7135.0      49.57       1.21        6.3         80      13825       1744        537      267.5      10786        859        637        512        593        918        716 
    7136.0      51.17       1.17        6.6         80      14117       1747        537      268.4      10703        849        636        512        594        920        723 
    7137.0      55.28       1.09        7.1         80      13939       1746        537      274.3      10952        872        654        523        600        915        715 
    7138.0      52.26       1.15        6.8         79      13824       1740        537      278.9      11343        907        675        547        639        966        747 
    7139.0      51.98       1.15        6.6         79      14120       1749        537      284.8      11548        921        686        552        638        966        749 
    7140.0      51.56       1.16        7.6         80      13943       1745        537      292.3      12236        980        728        583        669       1011        780 
    7141.0      53.60       1.12        6.6         80      14054       1747        537      298.4      12430        995        740        592        687       1043        812 
    7142.0      53.70       1.12        7.9         80      14396       1750        537      297.7      12430        995        740        592        687       1047        812 
    7143.0      52.34       1.15        8.8         80      13905       1745        537      296.1      11538        928        699        561        650       1001        794 
    7144.0      36.26       1.65        4.9         86      14828       1750        537      297.7      11788        955        721        577        667       1019        792 
    7145.0      52.45       1.14        4.7         90      15584       1753        537      231.9       6536        563        469        401        466        720        545 
    7146.0      50.64       1.18        3.6         89      15099       1750        537      250.7       9547        783        608        500        582        895        678 
    7147.0      50.56       1.19        4.7         90      15205       1754        537      253.9       9547        783        608        500        582        920        711 
    7148.0      47.59       1.26        4.4         90      15228       1749        537      279.2      10682       1050        808        546        601        745        617 
    7149.0      53.18       1.13        4.1         89      15133       1748        537      287.0      12728       1170        904        634        728       1014        761 
    7150.0      51.66       1.16        4.8         90      15416       1749        537      286.1      12728       1109        847        630        728       1031        794 
    7151.0      51.05       1.18        4.9         89      15304       1745        537      286.6      11849        971        738        588        684       1024        795 
    7152.0      49.25       1.22        5.2         90      15372       1746        537      286.9      11530        941        716        576        669       1018        795 
    7153.0      50.58       1.19        4.2         90      15134       1746        537      279.5      10663        868        655        537        634        990        777 
    7154.0      50.94       1.18        4.6         90      15300       1746        537      280.6      10240        841        640        530        620        959        754 
    7155.0      51.35       1.17        4.3         89      15407       1747        537      284.5      10464        846        657        541        633        964        754 
    7156.0      50.97       1.18        3.2         90      15092       1743        537      282.6      10345        839        650        538        636        981        767 
    7157.0      51.27       1.17        5.3         90      15405       1750        537      282.5      10255        839        642        528        622        970        758 
    7158.0      49.32       1.22        4.4         89      15345       1747        537      274.9       9376        756        595        498        586        925        730 
    7159.0      52.10       1.15        4.5         90      15347       1746        537      249.6       6269        542        447        392        471        830        685 
    7160.0      50.25       1.19        5.5         90      15399       1748        537      206.9       4170        369        324        306        387        723        605 
    7161.0      51.33       1.17        5.6         90      15359       1747        537      201.9       4668        403        331        274        293        383        340 
    7162.0      72.26       0.83        7.8         90      15622       1753        537      232.2       7458        628        510        429        492        679        474 
    7163.0      70.25       0.85        7.5         90      15523       1753        537      253.1       8899        738        587        490        562        837        618 
    7164.0      69.47       0.86        7.5         89      15695       1754        537      263.0       9746        803        633        535        631        942        703 
    7165.0      70.53       0.85        9.4         89      15826       1753        537      236.1       9746        803        633        535        631        942        703 
    7166.0      69.17       0.87        7.6         89      15753       1758        537      223.2       4905        420        366        335        415        731        593 
    7167.0      70.78       0.85        7.5         90      15890       1753        537      197.5       2838        256        231        214        247        506        471 
    7168.0      71.95       0.83        8.0         90      15695       1751        537      199.9       2835        254        231        214        247        459        390 
    7169.0      67.00       0.90        8.8         90      15890       1757        537      253.5       7557        617        482        382        414        530        387 
    7170.0      73.48       0.82        8.7         89      16127       1759        537      274.1      10753        869        663        538        609        842        594 
    7171.0      69.41       0.86        7.0         89      15873       1759        537      285.3      12063        994        745        603        701       1050        797 
    7172.0      69.34       0.87        6.1         90      15804       1756        537      297.7      12832       1046        777        623        722       1070        821 
    7173.0      68.60       0.87        6.4         90      15980       1761        537      307.3      13426       1093        812        649        748       1112        854 
    7174.0      73.95       0.81        7.1         90      15694       1753        537      312.6      13650       1093        823        661        764       1141        878 
    7175.0      69.79       0.86        7.2         90      15791       1754        537      320.6      13775       1120        833        669        786       1160        896 
    7176.0      72.59       0.83        6.7         90      15944       1759        537      323.4      13985       1120        847        682        790       1176        909 
    7177.0      71.12       0.84        7.3         90      15780       1761        537      332.5      13985       1128        847        682        790       1176        909 
    7178.0      77.00       0.78        6.8         89      15609       1757        537      346.2      15532       1237        929        747        869       1266        964 
    7179.0      71.12       0.84        6.6         90      15645       1757        537      337.7      15532       1237        929        747        869       1266        964 
    7180.0      71.12       0.84        6.9         90      15758       1762        537      282.6       9248        768        622        536        646       1109        921 
    7181.0      75.56       0.79        7.2         89      15734       1759        537      271.1       7738        655        538        452        530        883        745 
    7182.0      71.12       0.84        7.7         89      15681       1759        537      296.5       9389        782        626        519        587        857        685 
    7183.0      74.09       0.81        7.6         90      15742       1759        537      301.5      11628        952        744        608        688       1018        777 
    7184.0      71.12       0.84        8.1         90      15802       1757        537      339.1      15328       1215        917        730        833       1164        861 
    7185.0      72.53       0.83        8.0         90      15479       1759        537      349.6      15974       1245        938        748        855       1260        956 
    7186.0      74.03       0.81        8.2         90      15658       1763        537      360.4      16675       1289        962        763        877       1283        984 
    7187.0       3.91      15.34        0.6         64      13129       1631        514      372.6      17602       1360       1014        796        908       1347       1038 
    7188.0      29.73       2.02        3.3         89      15201       1779        540      187.1       7008        258        314        314        325        415        415 
    7189.0      30.48       1.97        3.4         90      14854       1765        538      200.2       4478        398        358        331        390        593        441 
    7190.0      12.17       4.93        0.9         81      14385       1675        521      216.9       6590        543        465        418        497        794        619 
    7191.0      29.49       2.03        2.4         90      15071       1572        506      207.4       3836        357        344        337        401        644        498 
    7192.0      30.56       1.96        2.7         90      14831       1748        537      230.2       6838        571        482        433        510        808        635 
    7193.0      17.01       3.53        2.0         90      14813       1760        539      234.6       7023        585        494        444        525        834        654 
    7194.0      19.93       3.01        2.4         89      14672       1760        539      217.0       4669        406        375        360        436        746        600 
    7195.0      19.88       3.02        1.8         89      14744       1484        488      198.3       4512        395        370        352        414        677        517 
    7196.0      20.15       2.98        2.3         90      14795       1696        526      207.2       4937        431        399        378        444        746        579 
    7197.0      19.93       3.01        1.9         90      14810       1564        504      174.3       2286        208        201        188        231        483        430 
    7198.0      20.38       2.94        2.1         90      14725       1689        526      194.5       4375        388        364        347        412        675        531 
    7199.0      31.00       1.94        4.1         89      14735       1764        539      201.3       4911        431        392        359        426        687        539 
    7200.0      34.24       1.75        3.7         90      14732       1762        539      204.1       5029        436        392        360        427        698        548 
    7201.0      40.64       1.48        3.9         90      14895       1764        539      185.1       3395        311        299        292        348        644        527 
    7202.0      37.41       1.60        4.4         90      14883       1749        537      173.5       2581        238        240        235        273        507        419 
    7203.0      40.65       1.48        3.8         89      15040       1759        538      142.6       2429        190        149        131        143        211        168 
    7204.0      42.13       1.42        4.7         90      15008       1766        539      154.3       2863        229        180        147        159        256        216 
    7205.0      49.57       1.21        5.7         90      15251       1765        539      207.1       8671        710        593        513        583        808        557 
    7206.0      50.26       1.19        6.3         89      15159       1764        539      229.5       9462        772        641        560        647        960        705 
    7207.0      50.46       1.19        6.7         90      15374       1765        540      232.4       9462        772        641        560        647        999        760 
    7208.0      49.56       1.21        7.0         90      15638       1764        540      170.5       3062        280        289        305        369        627        492 
    7209.0      41.07       1.46        6.0         82      14780       1666        521      196.3       6792        559        479        430        501        786        601 
    7210.0      38.00       1.58        5.9         80      14454       1527        495      170.5       3062        280        289        305        369        627        492 
    7211.0       3.26      18.41        1.3         20      11548       1527        466      193.0       4911        409        374        368        434        740        587 
    7212.0      29.01       2.07        3.7         89      15246       1514        493      161.1       2201        214        235        263        310        564        440 
    7213.0      29.90       2.01        5.2         89      15124       1738        535      174.9       3771        325        310        315        377        660        521 
    7214.0      29.66       2.02        6.1         90      15127       1741        536      180.1       3882        334        315        321        384        671        533 
    7215.0      29.90       2.01        4.5         90      15121       1739        536      185.3       4032        348        329        330        392        686        545 
    7216.0      29.71       2.02        6.0         89      15224       1741        536      185.4       4032        348        329        330        393        689        550 
    7217.0      29.90       2.01        6.5         89      15303       1738        536      185.0       3674        324        305        313        380        674        537 
    7218.0       3.87      15.51        0.8         68      13494       1605        511      190.1       3766        326        305        309        374        655        530 
    7219.0      30.49       1.97        6.2         89      15258       1733        533      149.8       1245        245        245        161        209        486        419 
    7220.0      28.60       2.10        6.4         90      14929       1732        533      130.5       1145        154        145        145        189        241        188 
    7221.0      29.18       2.06        8.1         90      15130       1735        533      142.2       1901        162        167        187        216        396        304 
    7222.0      28.94       2.07        7.8         90      15104       1734        533      145.7       1901        162        167        187        216        426        351 
    7223.0      29.71       2.02        8.6         90      15248       1735        533      142.2       1901        162        167        187        216        396        304 
    7224.0      30.03       2.00        6.7         89      14994       1734        533      109.3       1762        146        145        152        168        249        157 
    7225.0      49.12       1.22       10.3         90      15507       1740        534      117.7       2181        179        177        197        238        440        335 
    7226.0      49.57       1.21       11.3         89      15728       1737        534      127.2       2627        214        199        207        247        457        364 
    7227.0      50.99       1.18       10.9         90      15728       1738        534      144.0       3607        288        249        246        297        511        401 
    7228.0      50.48       1.19       11.2         89      15392       1739        533      146.4       3991        312        267        263        317        559        448 
    7229.0      46.99       1.28       11.2         90      15647       1740        534      144.4       3605        276        242        248        302        559        448 
    7230.0      53.24       1.13       11.9         89      15730       1738        533      144.0       2842        218        200        218        267        512        425 
    7231.0      47.24       1.27       11.9         90      15512       1735        533      146.1       2734        207        193        210        267        504        407 
    7232.0      52.27       1.15       11.4         89      15901       1734        533      151.8       2858        215        196        213        261        496        409 
    7233.0      53.63       1.12       12.0         90      15489       1740        533      155.0       3265        243        216        225        280        516        419 
    7234.0      52.08       1.15       12.2         90      15719       1738        533      155.5       3265        243        216        225        280        516        423 
    7235.0      52.17       1.15       12.9         90      15893       1742        534      153.4       3093        231        204        218        267        516        423 
    7236.0      52.42       1.14       12.0         89      15767       1742        533      153.6       2813        209        190        208        260        497        409 
    7237.0      53.60       1.12       12.9         90      15952       1742        533      159.4       3166        235        206        219        262        499        404 
    7238.0      52.90       1.13       13.6         90      16041       1746        533      161.2       3545        267        228        237        292        531        433 
    7239.0      51.33       1.17       13.6         90      16011       1744        534      161.0       3543        267        228        234        292        535        434 
    7240.0      49.10       1.22       12.9         89      15876       1749        533      159.3       3211        243        211        224        278        523        433 
    7241.0      51.20       1.17       12.0         90      15168       1764        533      141.2        748         87        115        145        201        430        361 
    7242.0      44.90       1.34        8.9         89      15807       1753        533      142.8        923         91        116        159        203        430        357 
    7243.0      50.29       1.19       10.4         90      16139       1759        533      146.9       1647        134        142        173        215        444        367 
    7244.0      50.61       1.19       10.7         90      16035       1755        533      148.1       1818        144        149        179        215        456        370 
    7245.0      50.64       1.18       11.4         89      16399       1756        534      149.2       1992        155        152        183        219        457        378 
    7246.0      51.63       1.16        9.5         90      16097       1756        533      148.0       1784        165        159        155        193        444        377 
    7247.0      50.54       1.19        9.6         90      16146       1753        534      151.7       2421        224        224        218        265        458        360 
    7248.0      49.36       1.22       10.2         89      16133       1759        534      151.5       2421        214        212        218        265        466        377 
    7249.0      51.64       1.16       10.1         90      15846       1754        534      150.3       2297        176        170        191        243        466        378 
    7250.0      52.05       1.15        9.9         90      15748       1759        534      149.1       2178        165        157        182        229        460        378 
    7251.0      49.25       1.22       10.5         90      16049       1755        534      147.7       2007        146        143        172        209        447        370 
    7252.0      52.29       1.15       10.7         89      16088       1752        534      148.0       2076        146        140        172        214        447        370 
    7253.0      49.18       1.22       10.2         90      16231       1757        534      148.0       2076        146        140        172        214        445        369 
    7254.0      51.27       1.17       10.5         90      15966       1752        534      148.5       2090        143        136        166        209        440        366 
    7255.0      52.07       1.15        9.7         89      16174       1756        534      148.9       2090        143        136        166        209        440        369 
    7256.0      50.53       1.19       10.4         89      16005       1751        534      148.3       2051        139        133        164        201        437        364 
    7257.0      51.25       1.17       11.6         90      16158       1751        534      149.9       2302        163        146        170        217        436        364 
    7258.0      51.80       1.16       10.5         89      16319       1756        534      150.8       2411        174        150        176        217        447        372 
    7259.0      48.93       1.23       10.7         89      15979       1752        534      152.3       2511        185        158        179        220        447        375 
    7260.0      50.20       1.20       10.5         90      16087       1757        534      179.9       2725        203        170        185        226        452        377 
    7261.0      52.10       1.15       11.9         90      15922       1757        534      148.4       2725        203        164        180        221        426        341 
    7262.0      51.66       1.16       10.9         89      16146       1754        534      146.9       2618        196        164        177        223        450        370 
    7263.0      50.22       1.19       11.3         90      15894       1758        534      148.3       2618        195        164        183        224        454        376 
    7264.0      51.38       1.17       11.1         90      16057       1754        534      148.9       2600        192        164        180        224        450        379 
    7265.0      50.22       1.19       11.1         89      15992       1758        534      148.3       2573        192        162        178        224        450        379 
    7266.0      50.87       1.18       11.2         90      15783       1760        534      147.2       2349        176        153        171        213        439        365 
    7267.0      51.43       1.17       10.2         90      15981       1759        534      148.1       2546        190        160        175        213        438        361 
    7268.0      51.71       1.16       11.2         89      15969       1762        534      152.1       2934        214        180        189        228        457        377 
    7269.0      49.96       1.20       11.5         89      16172       1756        534      152.0       2934        214        180        189        228        463        380 
    7270.0      51.64       1.16       11.8         90      16073       1756        534      150.0       2801        208        173        184        228        463        380 
    7271.0      50.38       1.19       11.8         90      16099       1759        534      146.9       2421        190        158        174        211        446        371 
    7272.0      47.73       1.26       11.9         89      16167       1759        534      145.3       2104        161        139        159        197        426        364 
    7273.0      50.66       1.18       13.1         90      16505       1759        534      145.2       1961        145        131        156        196        412        349 
    7274.0      49.69       1.21       13.5         90      16730       1757        534      144.4       1889        137        125        154        196        411        343 
    7275.0      51.81       1.16       12.5         89      16636       1757        534      144.3       1833        131        125        154        188        410        343 
    7276.0      50.66       1.18       14.5         90      16523       1758        534      143.8       1791        131        125        153        190        410        340 
    7277.0      50.09       1.20       15.1         90      16775       1755        534      142.7       1770        129        122        150        190        400        338 
    7278.0      50.65       1.18       13.8         89      16657       1758        534      141.6       1711        125        117        145        182        395        338 
    7279.0      49.69       1.21       12.9         90      16444       1758        534      140.2       1615        117        111        141        171        390        325 
    7280.0      49.01       1.22       11.6         90      16113       1768        534      140.5       1832        137        123        147        186        391        328 
    7281.0      51.64       1.16       11.3         89      15958       1762        533      141.7       2038        154        133        152        189        405        331 
    7282.0      51.53       1.16       10.4         90      15707       1768        534      142.4       2078        154        133        152        189        406        337 
    7283.0      49.69       1.21       11.2         90      15961       1771        534      141.5       2078        154        133        152        186        406        337 
    7284.0      51.09       1.17       11.3         89      15887       1769        534      138.8       2077        142        126        146        177        388        325 
    7285.0      51.08       1.17       11.4         90      16037       1771        534      120.4        987        132        114        124        145        312        233 
    7286.0      48.66       1.23       11.1         90      15922       1774        534      118.0       1554        110        101        123        156        338        271 
    7287.0      50.09       1.20       13.5         89      16206       1768        534      117.5       1218         92         81         96        112        179        135 
    7288.0      50.66       1.18       16.0         89      16653       1770        534      118.0       1554        110        101        123        156        338        271 
    7289.0      51.08       1.17       16.7         90      16844       1770        534      118.7       1554        109        101        123        156        338        285 
    7290.0      49.69       1.21       15.0         90      16902       1771        534      120.2       1430        101         94        120        152        336        287 
    7291.0      51.37       1.17       15.1         89      16393       1772        534      122.6       1452        101         93        124        155        349        292 
    7292.0      50.08       1.20       12.5         90      16097       1771        534      123.7       1452        101         93        124        155        349        294 
    7293.0      50.66       1.18       10.9         90      15648       1771        534      126.1       1577        103         94        123        152        342        294 
    7294.0      49.69       1.21       10.9         89      15447       1769        534      127.2       1643        107         95        121        150        339        294 
    7295.0      50.65       1.18       10.8         90      15482       1772        534      128.5       1670        107         98        122        153        344        294 
    7296.0      51.09       1.17       11.3         90      15628       1773        534      128.8       1666        107         98        122        153        344        294 
    7297.0      49.39       1.21       10.3         90      15532       1770        534      128.7       1673        106         95        120        150        342        293 
    7298.0      51.63       1.16       10.3         90      15407       1772        534      129.8       1806        117        101        122        152        338        285 
    7299.0      50.09       1.20       12.4         90      16032       1770        534      130.1       1806        117        101        122        152        340        289 
    7300.0      47.86       1.25       14.9         89      16497       1768        534      130.0       1760        113         99        122        150        340        289 
    7301.0      48.67       1.23       15.5         90      16662       1771        534      130.2       1598        104         90        114        143        327        283 
    7302.0      49.12       1.22       15.9         90      16615       1767        534      130.8       1536        101         90        114        143        321        279 
    7303.0      51.69       1.16       15.5         89      16611       1763        534      130.8       1515        101         90        114        143        320        279 
    7304.0      50.96       1.18       15.3         90      16459       1761        534      131.7       1496         99         88        113        140        319        275 
    7305.0      50.02       1.20       14.7         84      15990       1765        534      132.9       1569        104         95        119        145        326        282 
    7306.0      50.04       1.20       14.7         79      15532       1767        534      132.6       1569        104         95        119        145        326        282 
